Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
2020.HK,ACHAT,5.98,90.5,Baisse,45.51,Consumer Cyclical,8535607.33,0.0,2025-07-31 00:52:28
2318.HK,VENTE,-1.21,54.599998474121094,Hausse,60.48,Financial Services,58228089.6,0.0,2025-07-31 00:52:28
ABBN.SW,ACHAT,3.821,53.47999954223633,Hausse,69.19,Industrials,2589237.4,0.0,2025-07-31 00:52:28
AMD,VENTE,-1.91,179.50999450683594,Hausse,81.4,Technology,52499066.67,80.0,2025-07-31 00:52:28
ASML.AS,ACHAT,5.09,627.5,Baisse,45.75,Technology,531477.57,0.0,2025-07-31 00:52:28
ENR.DE,ACHAT,3.8899999999999992,102.0,Hausse,68.19,Industrials,1020554.73,100.0,2025-07-31 00:52:28
FLEX,ACHAT,7.928000000000001,51.06999969482422,Hausse,55.47,Technology,4858173.33,71.42857142857143,2025-07-31 00:52:28
HMY,ACHAT,5.098000000000001,13.470000267028809,Baisse,41.09,Basic Materials,3311846.67,0.0,2025-07-31 00:52:28
INOD,ACHAT,10.72,48.4900016784668,Hausse,51.7,Technology,2134926.67,75.0,2025-07-31 00:52:28
MP,ACHAT,3.59625,60.849998474121094,Hausse,69.25,Basic Materials,15476080.0,0.0,2025-07-31 00:52:28
NVDA,ACHAT,4.303,179.27000427246094,Hausse,73.91,Technology,162771866.67,66.66666666666666,2025-07-31 00:52:28
OKTA,ACHAT,3.5229999999999997,99.7699966430664,Hausse,52.78,Technology,3213943.33,75.0,2025-07-31 00:52:28
QCOM,ACHAT,5.217,159.05999755859375,Hausse,54.05,Technology,7471236.67,0.0,2025-07-31 00:52:28
RHM.DE,ACHAT,5.76,1732.5,Baisse,46.97,Industrials,271946.4,75.0,2025-07-31 00:52:28
SAP.DE,ACHAT,5.61,253.0,Baisse,47.17,Technology,770786.03,75.0,2025-07-31 00:52:28
TSM,ACHAT,4.332,242.91000366210938,Hausse,61.71,Technology,8003863.33,75.0,2025-07-31 00:52:28
WELL,ACHAT,6.830000000000001,166.3800048828125,Hausse,68.8,Real Estate,2838603.33,0.0,2025-07-31 00:52:28
