Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0027.HK,ACHAT,5.2,42.880001068115234,Hausse,63.96,Consumer Cyclical,10727330.5,0,2025-09-30 12:40:42
0038.HK,ACHAT,8.6,7.059999942779541,Baisse,47.74,Industrials,4613976.03,0,2025-09-30 12:40:42
0066.HK,ACHAT,5.62,26.3799991607666,Baisse,42.11,Industrials,6668272.5,0,2025-09-30 12:40:42
0700.HK,ACHAT,4.29,663.0,Hausse,68.32,Communication Services,18790950.73,0,2025-09-30 12:40:42
1177.HK,ACHAT,9.447,8.140000343322754,Baisse,51.09,Healthcare,154479036.4,0,2025-09-30 12:40:42
1211.HK,ACHAT,5.4,110.19999694824219,Hausse,49.13,Consumer Cyclical,40994945.2,0,2025-09-30 12:40:42
2020.HK,ACHAT,5.64,93.5,Baisse,49.29,Consumer Cyclical,12036710.3,0,2025-09-30 12:40:42
2319.HK,ACHAT,7.12,15.0,Baisse,44.45,Consumer Defensive,30678604.33,0,2025-09-30 12:40:42
2385.HK,ACHAT,6.82,6.539999961853027,Hausse,49.06,Consumer Defensive,247426.67,0,2025-09-30 12:40:42
2386.HK,ACHAT,5.212,6.760000228881836,Baisse,47.65,Industrials,7613417.37,0,2025-09-30 12:40:42
3690.HK,ACHAT,5.4,104.5,Hausse,46.39,Consumer Cyclical,88019076.77,0,2025-09-30 12:40:42
9618.HK,ACHAT,6.67,138.5,Hausse,58.78,Consumer Cyclical,17282737.9,0,2025-09-30 12:40:42
9988.HK,ACHAT,8.575,177.0,Hausse,74.55,Consumer Cyclical,145574644.57,0,2025-09-30 12:40:42
ABBN.SW,ACHAT,5.318,57.20000076293945,Hausse,63.15,Industrials,1828272.23,0,2025-09-30 12:40:42
ABG,ACHAT,3.81,240.61000061035156,Baisse,46.55,Consumer Cyclical,135646.67,0,2025-09-30 12:40:42
AEO,ACHAT,3.92,17.239999771118164,Baisse,54.8,Consumer Cyclical,14484970.0,0,2025-09-30 12:40:42
AGI,ACHAT,6.261,34.63999938964844,Hausse,69.77,Basic Materials,3835443.33,0,2025-09-30 12:40:42
AGI.TO,ACHAT,6.261,48.209999084472656,Hausse,71.8,Basic Materials,1231206.67,0,2025-09-30 12:40:42
AGM,VENTE,-1.157,168.94000244140625,Baisse,25.32,Financial Services,71320.0,0,2025-09-30 12:40:42
AGQ,VENTE,-0.629,76.87999725341797,Hausse,78.46,ℹ️Inconnu!!,2079866.67,0,2025-09-30 12:40:42
AGX,ACHAT,5.318,271.07000732421875,Hausse,64.59,Industrials,376540.0,0,2025-09-30 12:40:42
ALTD.PA,ACHAT,5.212,0.027400000020861626,Baisse,46.65,Industrials,8908360.2,0,2025-09-30 12:40:42
AMZN,ACHAT,3.81,222.1699981689453,Baisse,44.74,Consumer Cyclical,38419210.0,0,2025-09-30 12:40:42
AN,ACHAT,3.957,217.42999267578125,Baisse,47.61,Consumer Cyclical,316916.67,0,2025-09-30 12:40:42
AOS,ACHAT,5.6,72.75,Hausse,52.25,Industrials,695290.0,0,2025-09-30 12:40:42
ASML.AS,VENTE,-4.421,822.5999755859375,Hausse,83.37,Technology,484225.23,0,2025-09-30 12:40:42
AU,ACHAT,6.261,69.29000091552734,Hausse,68.03,Basic Materials,2393610.0,0,2025-09-30 12:40:42
BAYN.DE,ACHAT,9.149,27.725000381469727,Hausse,51.77,Healthcare,1342440.87,0,2025-09-30 12:40:42
BP.L,VENTE,-0.883,430.20001220703125,Baisse,51.58,Energy,17749357.97,0,2025-09-30 12:40:42
BTC,ACHAT,6.31,50.66999816894531,Hausse,52.92,ℹ️Inconnu!!,779423.33,0,2025-09-30 12:40:42
BTC-USD,ACHAT,5.51,112820.9296875,Baisse,48.97,ℹ️Inconnu!!,48471109624.13,0,2025-09-30 12:40:42
BYDDF,ACHAT,4.17,13.949999809265137,Hausse,49.11,Consumer Cyclical,286426.67,0,2025-09-30 12:40:42
CACI,ACHAT,7.691,488.05999755859375,Baisse,50.11,Technology,144886.67,0,2025-09-30 12:40:42
CAP.PA,ACHAT,8.163,121.4000015258789,Baisse,46.52,Technology,340908.07,0,2025-09-30 12:40:42
CARG,ACHAT,5.379,37.45000076293945,Hausse,63.1,Consumer Cyclical,1094543.33,0,2025-09-30 12:40:42
CCRD,VENTE,-0.731,27.389999389648438,Hausse,50.88,Technology,49353.33,0,2025-09-30 12:40:42
CL=F,ACHAT,6.047,62.77000045776367,Baisse,45.74,ℹ️Inconnu!!,217582.77,0,2025-09-30 12:40:42
CSX,ACHAT,5.318,35.83000183105469,Hausse,67.04,Industrials,19102903.33,0,2025-09-30 12:40:42
CVNA,ACHAT,4.744,392.6600036621094,Hausse,60.74,Consumer Cyclical,2401470.0,0,2025-09-30 12:40:42
CVX,ACHAT,4.683,156.10000610351562,Baisse,48.73,Energy,7280300.0,0,2025-09-30 12:40:42
