Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
FLEX,ACHAT,6.911,49.40999984741211,Baisse,48.23,Technology,3859820.0,71.42857142857143,2025-08-22 10:51:29
GLW,ACHAT,3.939,64.88999938964844,Hausse,71.01,Technology,5269830.0,100.0,2025-08-22 10:51:29
MP,ACHAT,5.101,68.27999877929688,Baisse,55.12,Basic Materials,8970756.67,0.0,2025-08-22 10:51:29
NVDA,ACHAT,6.911,174.97999572753906,Baisse,53.42,Technology,152964543.33,66.66666666666666,2025-08-22 10:51:29
OKTA,ACHAT,6.391,89.77999877929688,Baisse,41.04,Technology,3127913.33,75.0,2025-08-22 10:51:29
QCOM,ACHAT,5.217,154.1300048828125,Baisse,49.61,Technology,7792713.33,0.0,2025-08-22 10:51:29
RBRK,ACHAT,6.911,85.23999786376953,Baisse,46.91,Technology,2782763.33,66.66666666666666,2025-08-22 10:51:29
RHM.DE,ACHAT,5.67,1621.5,Baisse,44.95,Industrials,229551.57,80.0,2025-08-22 10:51:29
SMSN.L,ACHAT,4.528,1253.0,Baisse,53.27,Technology,10087.07,77.77777777777779,2025-08-22 10:51:29
WELL,ACHAT,6.83,166.94000244140625,Hausse,61.24,Real Estate,2331513.33,0.0,2025-08-22 10:51:29
