Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
AGS,VENTE,-2.88,12.489999771118164,Hausse,76.85,Consumer Cyclical,0.0,0.0,2025-08-18 22:57:05
ALK,ACHAT,3.89,57.400001525878906,Hausse,61.39,Industrials,2589638.1,66.66666666666666,2025-08-18 22:57:05
AMD,ACHAT,3.97,176.13999938964844,Hausse,60.86,Technology,64184322.07,75.0,2025-08-18 22:57:05
AMT,ACHAT,2.9,203.1300048828125,Baisse,35.86,Real Estate,2123675.97,0.0,2025-08-18 22:57:05
AOS,ACHAT,3.29,72.1500015258789,Hausse,59.03,Industrials,1038837.77,0.0,2025-08-18 22:57:05
ASML.AS,ACHAT,3.19,638.7000122070312,Hausse,54.85,Technology,429436.53,0.0,2025-08-18 22:57:05
AU,ACHAT,4.0,53.70000076293945,Baisse,53.95,Basic Materials,1905286.77,0.0,2025-08-18 22:57:05
AVB,ACHAT,4.94,188.25,Baisse,42.06,Real Estate,640155.87,0.0,2025-08-18 22:57:05
AZN.L,ACHAT,8.115,11738.0,Hausse,71.84,Healthcare,2208631.03,0.0,2025-08-18 22:57:05
BAX,VENTE,-0.499,23.610000610351562,Baisse,37.09,Healthcare,7221716.3,100.0,2025-08-18 22:57:05
BIIB,ACHAT,4.74,135.91000366210938,Hausse,57.5,Healthcare,1079136.6,100.0,2025-08-18 22:57:05
BNP.PA,VENTE,-1.21,82.29000091552734,Hausse,60.7,Financial Services,1562079.33,100.0,2025-08-18 22:57:05
CAR,ACHAT,5.4,158.75999450683594,Baisse,40.29,Industrials,857951.3,66.66666666666666,2025-08-18 22:57:05
CAT,ACHAT,6.83,412.6400146484375,Baisse,51.56,Industrials,2995987.0,100.0,2025-08-18 22:57:05
CCI,ACHAT,8.03,100.55000305175781,Baisse,40.77,Real Estate,3134125.5,0.0,2025-08-18 22:57:05
CCRD,ACHAT,5.09,27.299999237060547,Baisse,48.23,Technology,101243.37,71.42857142857143,2025-08-18 22:57:05
COLL,ACHAT,8.525,38.189998626708984,Hausse,71.28,Healthcare,357220.27,100.0,2025-08-18 22:57:05
CRL,ACHAT,6.094,156.97999572753906,Baisse,49.0,Healthcare,946523.0,100.0,2025-08-18 22:57:05
CRON,ACHAT,9.245,2.5299999713897705,Hausse,63.89,Healthcare,2372877.5,0.0,2025-08-18 22:57:05
CVNA,ACHAT,5.98,359.510009765625,Hausse,56.21,Consumer Cyclical,2987907.13,0.0,2025-08-18 22:57:05
CVS,ACHAT,8.48,70.16999816894531,Hausse,69.07,Healthcare,8261380.97,100.0,2025-08-18 22:57:05
CVX,ACHAT,5.87,155.32000732421875,Hausse,57.31,Energy,11002269.1,0.0,2025-08-18 22:57:05
DE,ACHAT,5.76,491.1300048828125,Baisse,43.6,Industrials,1340513.23,0.0,2025-08-18 22:57:05
DHR,ACHAT,6.23,209.00999450683594,Hausse,59.25,Healthcare,4182585.33,0.0,2025-08-18 22:57:05
DLR,ACHAT,2.9,165.02000427246094,Baisse,31.62,Real Estate,1027643.7,100.0,2025-08-18 22:57:05
DOCU,ACHAT,5.09,71.69999694824219,Baisse,44.98,Technology,1554524.47,75.0,2025-08-18 22:57:05
ENR.DE,ACHAT,8.62,96.81999969482422,Hausse,51.93,Industrials,1092182.17,100.0,2025-08-18 22:57:05
EQR,ACHAT,4.94,63.2400016784668,Baisse,41.43,Real Estate,1648641.8,0.0,2025-08-18 22:57:05
