Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
INOD,ACHAT,6.63,78.69999694824219,Hausse,54.87,Technology,1922351.83,75.0,2025-10-30 04:28:03
SMCI,ACHAT,6.61,52.689998626708984,Hausse,54.63,Technology,24044198.77,66.66666666666666,2025-10-30 04:28:03
GOOGL,ACHAT,4.29,274.57000732421875,Hausse,73.39,Communication Services,30034263.77,33.33333333333333,2025-10-30 04:28:03
MU,ACHAT,5.1,226.6300048828125,Hausse,74.2,Technology,27154332.8,80.0,2025-10-30 04:28:03
DBK.DE,ACHAT,8.46,31.06999969482422,Hausse,59.25,Financial Services,6443933.03,75.0,2025-10-30 04:28:03
DDOG,ACHAT,7.09,156.0,Hausse,55.82,Technology,3916283.83,60.00000000000001,2025-10-30 04:28:03
AXSM,ACHAT,5.352,133.3300018310547,Hausse,64.46,Healthcare,323756.43,57.14285714285714,2025-10-30 04:28:03
EEM,ACHAT,7.615,56.0099983215332,Hausse,68.89,ℹ️Inconnu!!,19410498.13,60.00000000000001,2025-10-30 04:28:03
HMY,ACHAT,5.65,16.34000015258789,Baisse,42.89,Basic Materials,6443088.13,50.0,2025-10-30 04:28:03
RHM.DE,ACHAT,5.796,1731.0,Baisse,41.9,Industrials,183459.9,50.0,2025-10-30 04:28:03
QBTS,ACHAT,5.137,34.2599983215332,Hausse,54.89,Technology,69042054.17,100.0,2025-10-30 04:28:03
