Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0066.HK,ACHAT,3.8899999999999992,28.360000610351562,Hausse,55.85,Industrials,4978977.13,0.0,2025-08-14 06:56:55
0083.HK,ACHAT,6.835999999999999,9.649999618530273,Hausse,73.7,Real Estate,5511472.03,0.0,2025-08-14 06:56:55
0101.HK,ACHAT,7.9220000000000015,8.140000343322754,Hausse,71.59,Real Estate,11070810.73,0.0,2025-08-14 06:56:55
1810.HK,ACHAT,8.55,53.29999923706055,Baisse,44.83,Technology,122181469.6,66.66666666666666,2025-08-14 06:56:55
2020.HK,ACHAT,9.810000000000002,91.5,Hausse,50.92,Consumer Cyclical,9297509.63,0.0,2025-08-14 06:56:55
2386.HK,ACHAT,3.8499999999999996,6.309999942779541,Hausse,59.12,Industrials,3455633.07,100.0,2025-08-14 06:56:55
3690.HK,ACHAT,7.990000000000001,124.69999694824219,Hausse,48.56,Consumer Cyclical,51650101.33,0.0,2025-08-14 06:56:55
9618.HK,ACHAT,7.262,125.5,Hausse,48.37,Consumer Cyclical,13708234.53,0.0,2025-08-14 06:56:55
ABBN.SW,ACHAT,3.821,53.86000061035156,Hausse,64.51,Industrials,2135235.5,100.0,2025-08-14 06:56:55
ABBV,ACHAT,6.689,201.47000122070312,Hausse,64.56,Healthcare,5026003.33,100.0,2025-08-14 06:56:55
ABR,ACHAT,5.396,12.069999694824219,Hausse,63.24,Real Estate,2430540.0,0.0,2025-08-14 06:56:55
ADYEN.AS,ACHAT,5.077,1465.0,Baisse,41.48,Technology,58272.13,70.0,2025-08-14 06:56:55
AGI,ACHAT,4.0,25.6299991607666,Baisse,47.18,Basic Materials,3377806.67,100.0,2025-08-14 06:56:55
AGI.TO,ACHAT,4.53,35.290000915527344,Baisse,47.78,Basic Materials,1086503.33,100.0,2025-08-14 06:56:55
AGS,VENTE,-2.88,12.489999771118164,Hausse,76.85,Consumer Cyclical,0.0,0.0,2025-08-14 06:56:55
AGX,ACHAT,3.6499999999999995,229.52000427246094,Hausse,53.14,Industrials,410346.67,66.66666666666666,2025-08-14 06:56:55
AIR.PA,ACHAT,5.289999999999999,179.55999755859375,Hausse,54.24,Industrials,915846.27,80.0,2025-08-14 06:56:55
ALK,ACHAT,3.289999999999999,57.75,Hausse,63.02,Industrials,2598876.67,66.66666666666666,2025-08-14 06:56:55
AMD,ACHAT,4.0600000000000005,184.4199981689453,Hausse,69.31,Technology,61263006.67,75.0,2025-08-14 06:56:55
AMT,ACHAT,3.95,204.14999389648438,Baisse,34.87,Real Estate,1977650.0,0.0,2025-08-14 06:56:55
AMZN,ACHAT,10.680000000000001,224.55999755859375,Hausse,52.96,Consumer Cyclical,42373916.67,0.0,2025-08-14 06:56:55
AN,ACHAT,5.98,211.2899932861328,Hausse,63.29,Consumer Cyclical,495380.0,0.0,2025-08-14 06:56:55
AOS,ACHAT,3.8899999999999992,73.63999938964844,Hausse,69.01,Industrials,1150603.33,0.0,2025-08-14 06:56:55
ASML.AS,ACHAT,4.072000000000001,640.5999755859375,Hausse,55.97,Technology,530019.23,0.0,2025-08-14 06:56:55
AVB,ACHAT,6.95,191.05999755859375,Hausse,46.38,Real Estate,619873.33,0.0,2025-08-14 06:56:55
AZN.L,ACHAT,9.335999999999999,11444.0,Hausse,66.32,Healthcare,2087306.73,0.0,2025-08-14 06:56:55
BIIB,ACHAT,6.476,135.19000244140625,Hausse,59.2,Healthcare,1057566.67,100.0,2025-08-14 06:56:55
BURL,ACHAT,6.1259999999999994,287.3299865722656,Hausse,65.44,Consumer Cyclical,627586.67,100.0,2025-08-14 06:56:55
CAR,ACHAT,5.67,161.25,Baisse,40.18,Industrials,844360.0,66.66666666666666,2025-08-14 06:56:55
CAT,ACHAT,5.142,413.70001220703125,Baisse,52.73,Industrials,2784490.0,100.0,2025-08-14 06:56:55
