Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
ABBN.SW,ACHAT,3.545,53.0,Hausse,67.72,Industrials,2640378.97,0.0,2025-07-29 21:33:13
AMD,VENTE,-2.465,177.44000244140625,Hausse,80.64,Technology,52014276.67,80.0,2025-07-29 21:33:13
ASML.AS,ACHAT,8.458,623.0,Baisse,44.22,Technology,534357.3,0.0,2025-07-29 21:33:13
ENR.DE,ACHAT,3.8899999999999992,97.9000015258789,Hausse,61.74,Industrials,1054020.47,100.0,2025-07-29 21:33:13
FLEX,ACHAT,7.950000000000001,51.79999923706055,Hausse,58.65,Technology,4887510.0,71.42857142857143,2025-07-29 21:33:13
HMY,ACHAT,5.8,14.039999961853027,Baisse,46.3,Basic Materials,3324386.67,0.0,2025-07-29 21:33:13
INOD,ACHAT,6.99,47.2400016784668,Baisse,49.21,Technology,2172483.33,75.0,2025-07-29 21:33:13
MP,ACHAT,3.59625,60.2599983215332,Hausse,68.54,Basic Materials,15413480.0,0.0,2025-07-29 21:33:13
NVDA,ACHAT,3.97,175.50999450683594,Hausse,71.04,Technology,162395936.67,66.66666666666666,2025-07-29 21:33:13
OKTA,ACHAT,4.285,98.98999786376953,Hausse,51.24,Technology,3193033.33,75.0,2025-07-29 21:33:13
QCOM,ACHAT,3.190000000000001,162.0800018310547,Hausse,60.54,Technology,7220500.0,0.0,2025-07-29 21:33:13
RHM.DE,ACHAT,6.32,1735.0,Baisse,47.19,Industrials,272047.57,75.0,2025-07-29 21:33:13
SAP.DE,ACHAT,7.148,248.4499969482422,Baisse,40.19,Technology,780594.3,75.0,2025-07-29 21:33:13
TSM,ACHAT,4.852,241.3300018310547,Hausse,60.07,Technology,8109986.67,75.0,2025-07-29 21:33:13
WELL,ACHAT,7.76,165.9600067138672,Hausse,68.3,Real Estate,2898446.67,0.0,2025-07-29 21:33:13
