Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
2020.HK,ACHAT,7.0200000000000005,89.1500015258789,Baisse,43.51,Consumer Cyclical,8911860.7,0.0,2025-08-07 16:02:57
FLEX,ACHAT,7.148,49.834999084472656,Baisse,50.11,Technology,4758660.63,71.42857142857143,2025-08-07 16:02:57
TSM,ACHAT,4.750000000000002,245.61500549316406,Hausse,60.79,Technology,11141046.33,66.66666666666666,2025-08-07 16:02:57
ERJ,ACHAT,4.145,56.7599983215332,Hausse,59.07,Industrials,2530856.83,100.0,2025-08-07 16:02:57
AMD,ACHAT,5.580000000000002,171.889892578125,Hausse,62.56,Technology,55373949.33,75.0,2025-08-07 16:02:57
ASML.AS,ACHAT,5.8180000000000005,613.5,Baisse,45.18,Technology,707954.7,0.0,2025-08-07 16:02:57
WELL,ACHAT,6.835999999999999,169.05999755859375,Hausse,69.18,Real Estate,2397447.07,0.0,2025-08-07 16:02:57
BABA,ACHAT,8.136000000000003,121.79499816894531,Hausse,57.53,Consumer Cyclical,13046418.73,100.0,2025-08-07 16:02:57
ABBN.SW,ACHAT,4.536999999999999,53.459999084472656,Hausse,65.61,Industrials,2328207.57,100.0,2025-08-07 16:02:57
AMZN,ACHAT,7.36,225.4600067138672,Hausse,53.36,Consumer Cyclical,44982161.3,0.0,2025-08-07 16:02:57
INOD,ACHAT,5.361,43.73500061035156,Baisse,44.36,Technology,2477912.53,60.0,2025-08-07 16:02:57
OKTA,ACHAT,3.5520000000000005,97.0999984741211,Baisse,48.21,Technology,3001216.23,75.0,2025-08-07 16:02:57
RHM.DE,ACHAT,5.95,1675.5,Baisse,42.64,Industrials,214904.53,75.0,2025-08-07 16:02:57
NVDA,ACHAT,5.031000000000001,183.35000610351562,Hausse,70.06,Technology,157765877.8,66.66666666666666,2025-08-07 16:02:57
SAP.DE,ACHAT,9.45,256.8999938964844,Hausse,52.93,Technology,1155118.37,75.0,2025-08-07 16:02:57
