Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
AMD,ACHAT,4.667,160.94500732421875,Baisse,46.96,Technology,58849208.33,100.0,2025-09-04 20:50:05
DBK.DE,ACHAT,9.27,30.260000228881836,Hausse,55.87,Financial Services,4599662.7,80.0,2025-09-04 20:50:05
ENR.DE,ACHAT,7.39,89.12000274658203,Baisse,42.99,Industrials,1338518.1,100.0,2025-09-04 20:50:05
ETOR,VENTE,-2.5,46.099300384521484,Baisse,39.31,Financial Services,729857.1,0.0,2025-09-04 20:50:05
GILT,ACHAT,3.12,9.729999542236328,Hausse,64.7,Technology,719578.77,100.0,2025-09-04 20:50:05
GLW,ACHAT,3.12,69.68000030517578,Hausse,74.99,Technology,6135393.5,100.0,2025-09-04 20:50:05
INGA.AS,ACHAT,6.52,20.899999618530273,Hausse,58.67,Financial Services,7109436.23,80.0,2025-09-04 20:50:05
MP,ACHAT,4.54,64.61239624023438,Baisse,42.71,Basic Materials,8162073.07,100.0,2025-09-04 20:50:05
MSFT,ACHAT,5.347,507.75,Baisse,49.53,Technology,20834633.5,100.0,2025-09-04 20:50:05
MU,ACHAT,3.97,122.5,Hausse,56.7,Technology,16905187.93,100.0,2025-09-04 20:50:05
NVDA,ACHAT,5.36,170.60000610351562,Baisse,44.3,Technology,163672497.8,0.0,2025-09-04 20:50:05
QBTS,ACHAT,5.36,15.170000076293945,Baisse,43.78,Technology,34468997.87,100.0,2025-09-04 20:50:05
QSI,VENTE,-3.387,1.0400999784469604,Baisse,31.4,Healthcare,6278933.83,60.0,2025-09-04 20:50:05
RBRK,ACHAT,3.05,87.16000366210938,Baisse,49.02,Technology,2590483.33,100.0,2025-09-04 20:50:05
SAP.DE,ACHAT,6.04,233.1999969482422,Baisse,42.78,Technology,1255922.43,100.0,2025-09-04 20:50:05
SMTC,ACHAT,3.781,59.724998474121094,Hausse,67.19,Technology,1423402.1,66.66666666666666,2025-09-04 20:50:05
TM,ACHAT,8.4,197.69569396972656,Hausse,59.79,Consumer Cyclical,219370.53,100.0,2025-09-04 20:50:05
TSM,ACHAT,4.718,234.5749969482422,Hausse,49.93,Technology,7082476.9,66.66666666666666,2025-09-04 20:50:05
UEC,ACHAT,11.925,11.329999923706055,Hausse,67.14,Energy,12054879.73,80.0,2025-09-04 20:50:05
