Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
2020.HK,VENTE,-0.823,84.05000305175781,Baisse,35.59,Consumer Cyclical,11216381.13,42.857142857142854,2025-10-30 00:08:53
ABBN.SW,ACHAT,7.57,59.599998474121094,Hausse,61.69,Industrials,2347444.1,40.0,2025-10-30 00:08:53
ALDX,ACHAT,5.71,5.054999828338623,Baisse,43.6,Healthcare,669465.37,66.66666666666666,2025-10-30 00:08:53
AMD,ACHAT,3.825,264.3299865722656,Hausse,74.52,Technology,69328809.9,42.857142857142854,2025-10-30 00:08:53
ASML.AS,ACHAT,5.769,919.4000244140625,Hausse,70.75,Technology,506553.83,50.0,2025-10-30 00:08:53
AXSM,ACHAT,5.352,133.3300018310547,Hausse,64.46,Healthcare,323756.43,57.14285714285714,2025-10-30 00:08:53
BABA,ACHAT,5.653,179.97000122070312,Hausse,60.33,Consumer Cyclical,12274147.57,33.33333333333333,2025-10-30 00:08:53
CACI,ACHAT,5.769,562.1799926757812,Hausse,62.36,Technology,183951.73,100.0,2025-10-30 00:08:53
DBK.DE,ACHAT,8.46,31.06999969482422,Hausse,59.25,Financial Services,6443933.03,75.0,2025-10-30 00:08:53
DDOG,ACHAT,7.09,156.0,Hausse,55.82,Technology,3916283.83,60.00000000000001,2025-10-30 00:08:53
EEM,ACHAT,7.615,56.0099983215332,Hausse,68.89,ℹ️Inconnu!!,19410498.13,60.00000000000001,2025-10-30 00:08:53
ENR.DE,ACHAT,8.224,106.8499984741211,Hausse,59.08,Industrials,1181235.77,60.00000000000001,2025-10-30 00:08:53
FLEX,ACHAT,7.71,66.0999984741211,Hausse,67.69,Technology,3892085.53,60.00000000000001,2025-10-30 00:08:53
GILT,ACHAT,5.1,14.449999809265137,Hausse,61.51,Technology,1010703.97,100.0,2025-10-30 00:08:53
GLW,ACHAT,7.71,90.29000091552734,Hausse,65.23,Technology,7684161.67,100.0,2025-10-30 00:08:53
GOOGL,ACHAT,4.29,274.57000732421875,Hausse,73.39,Communication Services,30034263.77,33.33333333333333,2025-10-30 00:08:53
HMY,ACHAT,5.65,16.34000015258789,Baisse,42.89,Basic Materials,6443088.13,50.0,2025-10-30 00:08:53
INOD,ACHAT,6.63,78.69999694824219,Hausse,54.87,Technology,1922351.83,75.0,2025-10-30 00:08:53
MSFT,ACHAT,5.43,541.5499877929688,Hausse,69.46,Technology,19492207.13,66.66666666666666,2025-10-30 00:08:53
MU,ACHAT,5.1,226.6300048828125,Hausse,74.2,Technology,27154332.8,80.0,2025-10-30 00:08:53
PYPL,VENTE,-1.34,69.68000030517578,Baisse,50.23,Financial Services,18073238.1,44.44444444444444,2025-10-30 00:08:53
QBTS,ACHAT,5.137,34.2599983215332,Hausse,54.89,Technology,69042054.17,100.0,2025-10-30 00:08:53
QSI,ACHAT,4.477,2.140000104904175,Hausse,55.7,Healthcare,18227790.33,40.0,2025-10-30 00:08:53
RHM.DE,ACHAT,5.796,1731.0,Baisse,41.9,Industrials,183459.9,50.0,2025-10-30 00:08:53
SMCI,ACHAT,6.61,52.689998626708984,Hausse,54.63,Technology,24044198.77,66.66666666666666,2025-10-30 00:08:53
SMTC,ACHAT,4.86,69.55999755859375,Hausse,55.71,Technology,1290450.23,60.00000000000001,2025-10-30 00:08:53
SYM,ACHAT,9.116,77.73999786376953,Hausse,65.44,Industrials,1540895.77,33.33333333333333,2025-10-30 00:08:53
TMDX,ACHAT,10.725,134.32000732421875,Hausse,71.28,Healthcare,664586.8,80.0,2025-10-30 00:08:53
TSM,ACHAT,4.86,305.0899963378906,Hausse,62.31,Technology,10688233.7,80.0,2025-10-30 00:08:53
WELL,ACHAT,2.73,176.9600067138672,Hausse,56.12,Real Estate,3542994.73,100.0,2025-10-30 00:08:53
