Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0005.HK,VENTE,-3.1450000000000005,96.94999694824219,Baisse,50.82,Financial Services,15811125.8,0.0,2025-07-30 13:55:38
0066.HK,ACHAT,3.129999999999999,28.649999618530273,Hausse,63.53,Industrials,5138177.17,0.0,2025-07-30 13:55:38
0101.HK,ACHAT,10.525,7.949999809265137,Hausse,72.07,Real Estate,12422987.43,0.0,2025-07-30 13:55:38
1177.HK,ACHAT,6.475,7.519999980926514,Hausse,80.72,Healthcare,180210755.23,100.0,2025-07-30 13:55:38
1COV.DE,ACHAT,4.72,60.279998779296875,Baisse,48.41,Basic Materials,34777.93,0.0,2025-07-30 13:55:38
ABBN.SW,ACHAT,3.545,53.47999954223633,Hausse,69.19,Industrials,2638882.27,0.0,2025-07-30 13:55:38
ABBV,ACHAT,8.006,190.55999755859375,Hausse,53.71,Healthcare,5874028.03,100.0,2025-07-30 13:55:38
ABR,ACHAT,6.482,11.744999885559082,Hausse,61.76,Real Estate,2358472.03,0.0,2025-07-30 13:55:38
ADYEN.AS,ACHAT,5.41,1528.5999755859375,Baisse,45.6,Technology,63071.63,70.0,2025-07-30 13:55:38
AG,ACHAT,5.101,8.239700317382812,Baisse,48.87,Basic Materials,19478322.73,100.0,2025-07-30 13:55:38
AGI,ACHAT,6.33,25.875,Baisse,47.94,Basic Materials,3103794.1,100.0,2025-07-30 13:55:38
AGI.TO,ACHAT,4.54,35.720001220703125,Hausse,49.36,Basic Materials,1100511.47,100.0,2025-07-30 13:55:38
AIR.PA,ACHAT,5.76,178.86000061035156,Baisse,53.59,Industrials,1056391.7,80.0,2025-07-30 13:55:38
ALHF.PA,ACHAT,2.99,4.230000019073486,Baisse,43.38,Technology,12276.97,83.33333333333334,2025-07-30 13:55:38
ALK,ACHAT,3.3799999999999994,54.08250045776367,Hausse,57.63,Industrials,2662621.93,66.66666666666666,2025-07-30 13:55:38
AMD,VENTE,-1.91,179.25,Hausse,81.31,Technology,51671599.3,80.0,2025-07-30 13:55:38
AMT,ACHAT,2.9000000000000004,210.3800048828125,Baisse,37.84,Real Estate,1854772.7,0.0,2025-07-30 13:55:38
AN,ACHAT,6.2940000000000005,194.56500244140625,Baisse,44.4,Consumer Cyclical,486897.8,0.0,2025-07-30 13:55:38
AOS,ACHAT,3.6350000000000002,71.45999908447266,Hausse,58.2,Industrials,1116103.67,0.0,2025-07-30 13:55:38
