Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0066.HK,ACHAT,3.289999999999999,28.200000762939453,Hausse,57.6,Industrials,4961624.2,0.0,2025-07-29 21:33:12
0101.HK,ACHAT,9.215000000000002,7.75,Hausse,67.76,Real Estate,11943922.33,0.0,2025-07-29 21:33:12
1177.HK,ACHAT,6.475,7.550000190734863,Hausse,81.71,Healthcare,176105284.37,100.0,2025-07-29 21:33:12
1810.HK,ACHAT,7.940000000000001,55.29999923706055,Baisse,45.34,Technology,133969817.03,66.66666666666666,2025-07-29 21:33:12
1COV.DE,ACHAT,3.6599999999999993,60.380001068115234,Baisse,50.04,Basic Materials,34861.97,0.0,2025-07-29 21:33:12
2386.HK,ACHAT,3.289999999999999,6.269999980926514,Hausse,62.38,Industrials,3270449.2,100.0,2025-07-29 21:33:12
ABBN.SW,ACHAT,3.545,53.0,Hausse,67.72,Industrials,2640378.97,0.0,2025-07-29 21:33:12
ABBV,ACHAT,11.339999999999998,191.22000122070312,Hausse,54.79,Healthcare,5948034.87,100.0,2025-07-29 21:33:12
ABR,ACHAT,6.41,11.779999732971191,Hausse,62.62,Real Estate,2386983.33,0.0,2025-07-29 21:33:12
ADYEN.AS,ACHAT,4.369999999999999,1527.0,Baisse,45.36,Technology,64395.9,66.66666666666666,2025-07-29 21:33:12
AEM,ACHAT,3.79,126.30000305175781,Hausse,57.61,Basic Materials,2377300.0,0.0,2025-07-29 21:33:12
AG,ACHAT,5.8,8.390000343322754,Baisse,51.19,Basic Materials,19977383.33,100.0,2025-07-29 21:33:12
AGI,ACHAT,6.33,25.68000030517578,Baisse,46.47,Basic Materials,3095143.33,100.0,2025-07-29 21:33:12
AGI.TO,ACHAT,7.390000000000001,35.41999816894531,Baisse,47.72,Basic Materials,1126730.0,100.0,2025-07-29 21:33:12
AIR.PA,ACHAT,6.27,179.44000244140625,Baisse,54.57,Industrials,1073282.9,80.0,2025-07-29 21:33:12
ALHF.PA,ACHAT,2.99,4.21999979019165,Baisse,42.81,Technology,12384.37,83.33333333333334,2025-07-29 21:33:12
AMD,VENTE,-2.465,177.44000244140625,Hausse,80.64,Technology,52014276.67,80.0,2025-07-29 21:33:12
