Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
2020.HK,ACHAT,8.42,87.5,Baisse,42.73,Consumer Cyclical,11061579.4,0,2025-10-22 02:44:41
AMZN,ACHAT,8.34,222.02999877929688,Hausse,50.12,Consumer Cyclical,47133074.93,0,2025-10-22 02:44:41
BABA,ACHAT,3.957,166.6699981689453,Baisse,49.83,Consumer Cyclical,14644628.9,0,2025-10-22 02:44:41
EEM,ACHAT,5.298,54.310001373291016,Hausse,58.14,ℹ️Inconnu!!,19484548.37,0,2025-10-22 02:44:41
ENR.DE,ACHAT,5.212,99.4800033569336,Baisse,45.03,Industrials,1165522.0,0,2025-10-22 02:44:41
GLD,VENTE,-1.915,377.239990234375,Hausse,59.34,ℹ️Inconnu!!,20124266.93,0,2025-10-22 02:44:41
NVDA,ACHAT,7.88,181.16000366210938,Baisse,49.92,Technology,176965573.17,0,2025-10-22 02:44:41
OKTA,ACHAT,7.4,89.44999694824219,Baisse,46.36,Technology,2472835.97,0,2025-10-22 02:44:41
RHM.DE,ACHAT,6.29,1780.5,Baisse,45.07,Industrials,198050.13,0,2025-10-22 02:44:41
SMTC,ACHAT,7.691,67.73999786376953,Baisse,53.36,Technology,1187972.7,0,2025-10-22 02:44:41
TM,ACHAT,5.653,201.9499969482422,Hausse,61.4,Consumer Cyclical,224762.3,0,2025-10-22 02:44:41
