Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0038.HK,ACHAT,5.2,6.949999809265137,Baisse,42.13,Industrials,4310431.9,100.0,2025-08-28 21:10:20
0083.HK,ACHAT,8.03,9.300000190734863,Baisse,54.63,Real Estate,6110201.0,0.0,2025-08-28 21:10:20
0101.HK,ACHAT,8.99,7.889999866485596,Baisse,54.52,Real Estate,10611685.8,0.0,2025-08-28 21:10:20
1810.HK,ACHAT,5.61,53.099998474121094,Baisse,46.66,Technology,132162058.47,100.0,2025-08-28 21:10:20
1COV.DE,ACHAT,6.23,60.400001525878906,Hausse,50.77,Basic Materials,22981.93,0.0,2025-08-28 21:10:20
2386.HK,ACHAT,2.985,6.980000019073486,Hausse,68.16,Industrials,6170854.73,100.0,2025-08-28 21:10:20
ABBN.SW,ACHAT,4.105,54.380001068115234,Hausse,61.86,Industrials,1912206.07,100.0,2025-08-28 21:10:20
ABBV,VENTE,-0.847,206.8000030517578,Hausse,63.03,Healthcare,4716356.8,100.0,2025-08-28 21:10:20
ABR,ACHAT,6.482,11.805000305175781,Hausse,59.54,Real Estate,2648595.03,0.0,2025-08-28 21:10:20
ADYEN.AS,ACHAT,4.008,1442.5999755859375,Baisse,43.71,Technology,82286.7,63.63636363636363,2025-08-28 21:10:20
AGS,VENTE,-2.88,12.489999771118164,Hausse,76.85,Consumer Cyclical,0.0,0.0,2025-08-28 21:10:20
AIR.PA,ACHAT,4.27,178.6199951171875,Baisse,49.74,Industrials,874817.5,80.0,2025-08-28 21:10:20
ALK,ACHAT,3.89,62.93000030517578,Hausse,69.1,Industrials,2417696.47,66.66666666666666,2025-08-28 21:10:20
AMD,ACHAT,7.668,168.36309814453125,Hausse,53.61,Technology,61793085.7,75.0,2025-08-28 21:10:20
AMT,ACHAT,3.95,203.01499938964844,Baisse,38.63,Real Estate,2273695.3,0.0,2025-08-28 21:10:20
AN,ACHAT,6.126,221.2100067138672,Hausse,67.66,Consumer Cyclical,452820.53,0.0,2025-08-28 21:10:20
AOS,ACHAT,5.2,71.52999877929688,Baisse,49.71,Industrials,784709.3,0.0,2025-08-28 21:10:20
AVB,ACHAT,5.87,193.4149932861328,Hausse,52.26,Real Estate,757952.57,0.0,2025-08-28 21:10:20
AZN.L,ACHAT,4.465,11810.0,Hausse,64.52,Healthcare,1793852.07,0.0,2025-08-28 21:10:20
BAS.DE,ACHAT,6.33,45.88999938964844,Baisse,51.09,Basic Materials,1596907.13,0.0,2025-08-28 21:10:20
BAX,ACHAT,4.946,24.424999237060547,Baisse,45.26,Healthcare,7446995.27,100.0,2025-08-28 21:10:20
BIIB,ACHAT,4.09,133.02999877929688,Baisse,46.64,Healthcare,1128694.73,100.0,2025-08-28 21:10:20
BMW.DE,ACHAT,6.9,90.18000030517578,Hausse,59.36,Consumer Cyclical,609809.57,0.0,2025-08-28 21:10:20
BURL,ACHAT,9.455,299.7799987792969,Hausse,71.91,Consumer Cyclical,695851.4,0.0,2025-08-28 21:10:20
CAR,ACHAT,3.38,157.61740112304688,Baisse,45.45,Industrials,873863.3,71.42857142857143,2025-08-28 21:10:20
CARR,ACHAT,3.368,66.36499786376953,Baisse,43.59,Industrials,3739879.5,0.0,2025-08-28 21:10:20
CAT,ACHAT,3.566,434.5350036621094,Hausse,61.85,Industrials,3027920.13,100.0,2025-08-28 21:10:20
COLL,ACHAT,7.241,38.369998931884766,Hausse,65.18,Healthcare,369415.77,100.0,2025-08-28 21:10:20
CRL,ACHAT,5.52,160.38999938964844,Hausse,51.56,Healthcare,936307.63,100.0,2025-08-28 21:10:20
CRON,ACHAT,6.934,2.6898999214172363,Hausse,65.9,Healthcare,2927570.47,0.0,2025-08-28 21:10:20
CRSR,ACHAT,6.13,8.875,Hausse,48.78,Technology,626887.07,80.0,2025-08-28 21:10:20
CVS,ACHAT,8.771,72.2699966430664,Hausse,72.49,Healthcare,7934400.07,100.0,2025-08-28 21:10:20
CVX,ACHAT,9.033,159.14500427246094,Hausse,64.82,Energy,10629699.0,0.0,2025-08-28 21:10:20
DAC,ACHAT,4.62,92.05999755859375,Baisse,50.84,Industrials,64190.03,100.0,2025-08-28 21:10:20
DE,ACHAT,5.16,491.07000732421875,Baisse,45.47,Industrials,1296802.23,0.0,2025-08-28 21:10:20
DHI,ACHAT,6.126,168.72999572753906,Hausse,65.92,Consumer Cyclical,4381406.23,100.0,2025-08-28 21:10:20
DHR,ACHAT,3.591,203.6374969482422,Baisse,50.01,Healthcare,4110241.13,0.0,2025-08-28 21:10:20
DOCU,ACHAT,4.072,75.66000366210938,Hausse,56.01,Technology,1634113.9,75.0,2025-08-28 21:10:20
ENR.DE,ACHAT,6.32,92.41999816894531,Baisse,44.78,Industrials,1264467.7,100.0,2025-08-28 21:10:20
EQR,ACHAT,6.482,64.86000061035156,Hausse,51.04,Real Estate,1787654.9,0.0,2025-08-28 21:10:20
ESS,ACHAT,6.482,265.95001220703125,Hausse,50.75,Real Estate,456075.93,0.0,2025-08-28 21:10:20
ETOR,VENTE,-1.445,44.560001373291016,Baisse,30.44,Financial Services,655776.2,0.0,2025-08-28 21:10:20
EXEL,ACHAT,4.09,37.70000076293945,Baisse,40.46,Healthcare,2069740.63,0.0,2025-08-28 21:10:20
EXR,ACHAT,5.522,141.67999267578125,Hausse,49.71,Real Estate,1207252.53,0.0,2025-08-28 21:10:20
FLEX,ACHAT,3.71,54.665000915527344,Hausse,65.38,Technology,4035449.97,71.42857142857143,2025-08-28 21:10:20
FME.DE,ACHAT,3.17,43.099998474121094,Baisse,42.83,Healthcare,467507.0,0.0,2025-08-28 21:10:20
FRE.DE,ACHAT,5.185,46.36000061035156,Hausse,64.88,Healthcare,667617.7,66.66666666666666,2025-08-28 21:10:20
FTNT,VENTE,-2.827,79.33999633789062,Baisse,37.33,Technology,8759959.4,66.66666666666666,2025-08-28 21:10:20
GASS,ACHAT,3.29,7.84499979019165,Hausse,71.09,Industrials,134718.43,100.0,2025-08-28 21:10:20
GE,ACHAT,3.566,275.5899963378906,Hausse,60.52,Industrials,4354874.27,100.0,2025-08-28 21:10:20
GILD,ACHAT,4.165,112.57499694824219,Baisse,45.65,Healthcare,6036586.67,0.0,2025-08-28 21:10:20
GLW,VENTE,-1.577,67.25,Hausse,75.97,Technology,5369550.0,100.0,2025-08-28 21:10:20
HEI.DE,ACHAT,4.0,202.5,Baisse,52.15,Basic Materials,289284.57,100.0,2025-08-28 21:10:20
HII,ACHAT,3.86,274.7900085449219,Hausse,62.55,Industrials,463076.5,100.0,2025-08-28 21:10:20
IDXX,ACHAT,6.435,643.2000122070312,Hausse,60.19,Healthcare,697124.5,100.0,2025-08-28 21:10:20
INCY,ACHAT,4.643,83.87999725341797,Hausse,62.73,Healthcare,1780169.5,100.0,2025-08-28 21:10:20
INOD,ACHAT,8.978,39.77000045776367,Baisse,43.45,Technology,2384877.93,66.66666666666666,2025-08-28 21:10:20
INSM,ACHAT,5.814,134.52999877929688,Hausse,78.0,Healthcare,2693300.0,100.0,2025-08-28 21:10:20
INTC,ACHAT,4.592,24.889999389648438,Hausse,60.67,Technology,124209734.43,75.0,2025-08-28 21:10:20
INTU,ACHAT,5.82,671.5800170898438,Baisse,32.66,Technology,1936352.47,100.0,2025-08-28 21:10:20
IONQ,ACHAT,4.75,43.31999969482422,Hausse,55.78,Technology,18330413.77,100.0,2025-08-28 21:10:20
LB,ACHAT,3.533,52.849998474121094,Baisse,45.06,Energy,407817.07,71.42857142857143,2025-08-28 21:10:20
LHA.DE,ACHAT,6.27,7.980000019073486,Baisse,50.26,Industrials,3462402.57,0.0,2025-08-28 21:10:20
LHX,ACHAT,4.145,276.885009765625,Hausse,66.3,Industrials,807668.17,100.0,2025-08-28 21:10:20
LLY,ACHAT,6.476,728.72900390625,Hausse,53.38,Healthcare,4895653.73,100.0,2025-08-28 21:10:20
LTC,ACHAT,6.482,36.30500030517578,Hausse,59.2,Real Estate,278667.6,0.0,2025-08-28 21:10:20
LYFT,ACHAT,4.332,16.25,Hausse,59.71,Technology,15439750.0,100.0,2025-08-28 21:10:20
MAA,ACHAT,5.747,143.35000610351562,Hausse,50.59,Real Estate,681313.77,100.0,2025-08-28 21:10:20
MAIN,ACHAT,8.38,65.66999816894531,Hausse,56.25,Financial Services,361732.73,100.0,2025-08-28 21:10:20
MDT,ACHAT,6.34,91.98999786376953,Baisse,51.54,Healthcare,5382520.67,0.0,2025-08-28 21:10:20
MMM,ACHAT,3.29,157.30499267578125,Hausse,58.83,Industrials,2223766.87,100.0,2025-08-28 21:10:20
MP,ACHAT,4.055,73.56999969482422,Hausse,62.84,Basic Materials,9140840.47,0.0,2025-08-28 21:10:20
NBIX,ACHAT,8.006,138.27999877929688,Hausse,63.98,Healthcare,919847.0,66.66666666666666,2025-08-28 21:10:20
NEM,ACHAT,3.694,73.03500366210938,Hausse,72.52,Basic Materials,9901927.57,0.0,2025-08-28 21:10:20
NOC,ACHAT,5.035,586.3099975585938,Hausse,62.57,Industrials,800921.87,0.0,2025-08-28 21:10:20
NOVN.SW,ACHAT,5.185,101.54000091552734,Hausse,63.62,Healthcare,2569742.53,100.0,2025-08-28 21:10:20
NTES,ACHAT,4.02,137.77000427246094,Hausse,59.79,Communication Services,798941.3,80.0,2025-08-28 21:10:20
NTRA,ACHAT,9.275,167.76499938964844,Hausse,62.59,Healthcare,1477789.8,100.0,2025-08-28 21:10:20
NVDA,ACHAT,6.91,180.63760375976562,Hausse,59.72,Technology,161772132.4,66.66666666666666,2025-08-28 21:10:20
NXE,ACHAT,12.66,7.454999923706055,Hausse,61.17,Energy,6896771.37,75.0,2025-08-28 21:10:20
O,ACHAT,3.24,57.91999816894531,Baisse,50.99,Real Estate,5010319.67,0.0,2025-08-28 21:10:20
OKTA,ACHAT,2.67,93.3499984741211,Hausse,48.8,Technology,4134756.2,75.0,2025-08-28 21:10:20
