Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
AMT,ACHAT,2.9,203.27000427246094,Baisse,38.9,Real Estate,2245916.9,0.0,2025-08-27 23:45:32
DOCU,ACHAT,5.88,74.68000030517578,Hausse,51.24,Technology,2182707.53,75.0,2025-08-27 23:45:32
EXEL,ACHAT,4.7,38.5099983215332,Baisse,44.87,Healthcare,3321162.17,0.0,2025-08-27 23:45:32
EXR,ACHAT,4.91,141.57000732421875,Hausse,49.5,Real Estate,1237517.7,0.0,2025-08-27 23:45:32
FLEX,ACHAT,3.71,53.72999954223633,Hausse,62.8,Technology,4072061.33,71.42857142857143,2025-08-27 23:45:32
FME.DE,ACHAT,5.51,43.2599983215332,Baisse,44.01,Healthcare,463130.13,0.0,2025-08-27 23:45:32
FRE.DE,ACHAT,6.275,46.599998474121094,Hausse,67.43,Healthcare,675278.87,66.66666666666666,2025-08-27 23:45:32
GASS,ACHAT,3.29,7.659999847412109,Hausse,68.44,Industrials,130996.13,100.0,2025-08-27 23:45:32
GE,ACHAT,3.89,273.3500061035156,Hausse,58.43,Industrials,4828116.5,100.0,2025-08-27 23:45:32
GILD,ACHAT,4.81,113.91999816894531,Baisse,48.51,Healthcare,6106256.63,0.0,2025-08-27 23:45:32
GLW,VENTE,-1.91,67.25,Hausse,75.93,Technology,5499493.6,100.0,2025-08-27 23:45:32
HEI.DE,ACHAT,4.0,202.8000030517578,Baisse,52.57,Basic Materials,296825.53,100.0,2025-08-27 23:45:32
HII,ACHAT,3.85,276.3900146484375,Hausse,64.83,Industrials,465695.97,100.0,2025-08-27 23:45:32
HMY,ACHAT,5.38,14.670000076293945,Baisse,46.1,Basic Materials,3508454.73,0.0,2025-08-27 23:45:32
IDXX,ACHAT,5.287,640.8599853515625,Hausse,59.63,Healthcare,704992.2,100.0,2025-08-27 23:45:32
INCY,ACHAT,6.995,84.83999633789062,Hausse,66.12,Healthcare,1787673.7,100.0,2025-08-27 23:45:32
INOD,ACHAT,3.711,39.06999969482422,Baisse,41.65,Technology,2420529.6,66.66666666666666,2025-08-27 23:45:32
INSM,ACHAT,6.885,134.52999877929688,Hausse,78.0,Healthcare,2752522.13,100.0,2025-08-27 23:45:32
INTC,ACHAT,3.71,24.850000381469727,Hausse,60.52,Technology,124284560.73,75.0,2025-08-27 23:45:32
IONQ,ACHAT,4.5,41.41999816894531,Hausse,51.85,Technology,18550674.57,100.0,2025-08-27 23:45:32
KMX,ACHAT,5.84,62.06999969482422,Hausse,56.6,Consumer Cyclical,2776086.9,0.0,2025-08-27 23:45:32
LB,ACHAT,3.65,51.849998474121094,Baisse,41.22,Energy,428016.37,71.42857142857143,2025-08-27 23:45:32
LHA.DE,ACHAT,5.71,8.02400016784668,Baisse,52.23,Industrials,3625212.67,0.0,2025-08-27 23:45:32
LHX,ACHAT,2.985,276.760009765625,Hausse,66.01,Industrials,823702.5,100.0,2025-08-27 23:45:32
LLY,ACHAT,6.23,734.1699829101562,Hausse,55.09,Healthcare,5041053.3,100.0,2025-08-27 23:45:32
LTC,ACHAT,7.88,36.459999084472656,Hausse,61.79,Real Estate,289034.37,0.0,2025-08-27 23:45:32
MAA,ACHAT,9.27,144.4199981689453,Hausse,54.12,Real Estate,696671.4,100.0,2025-08-27 23:45:32
MDT,ACHAT,7.87,92.05000305175781,Baisse,51.81,Healthcare,5434125.33,0.0,2025-08-27 23:45:32
MMM,ACHAT,3.29,156.52999877929688,Hausse,57.27,Industrials,2298795.47,100.0,2025-08-27 23:45:32
MP,ACHAT,5.325,71.4000015258789,Hausse,59.31,Basic Materials,9352031.5,0.0,2025-08-27 23:45:32
MRK,ACHAT,3.98,84.06999969482422,Hausse,54.04,Healthcare,11713883.8,0.0,2025-08-27 23:45:32
NBIX,ACHAT,7.76,138.1300048828125,Hausse,63.76,Healthcare,933359.63,66.66666666666666,2025-08-27 23:45:32
NOC,ACHAT,3.355,586.6099853515625,Hausse,62.85,Industrials,811346.57,0.0,2025-08-27 23:45:32
NOVN.SW,ACHAT,8.525,101.9800033569336,Hausse,65.71,Healthcare,2673681.2,100.0,2025-08-27 23:45:32
