Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0083.HK,ACHAT,8.36,9.25,Hausse,71.92,Real Estate,6664503.47,0.0,2025-08-05 02:23:13
0101.HK,ACHAT,7.310000000000001,8.010000228881836,Hausse,69.09,Real Estate,13253026.6,0.0,2025-08-05 02:23:13
1177.HK,ACHAT,8.524999999999999,7.25,Hausse,71.7,Healthcare,183098412.27,100.0,2025-08-05 02:23:13
1810.HK,ACHAT,9.07,54.54999923706055,Baisse,44.65,Technology,139541925.3,66.66666666666666,2025-08-05 02:23:13
1COV.DE,ACHAT,5.885,60.41999816894531,Baisse,50.78,Basic Materials,20855.17,0.0,2025-08-05 02:23:13
2386.HK,ACHAT,4.27,6.099999904632568,Baisse,51.78,Industrials,3217257.1,100.0,2025-08-05 02:23:13
3690.HK,ACHAT,6.1000000000000005,123.0,Baisse,43.15,Consumer Cyclical,55290204.9,0.0,2025-08-05 02:23:13
9618.HK,ACHAT,6.1000000000000005,123.0,Baisse,41.26,Consumer Cyclical,14136699.6,0.0,2025-08-05 02:23:13
9988.HK,ACHAT,6.44,116.19999694824219,Hausse,52.45,Consumer Cyclical,89488129.77,100.0,2025-08-05 02:23:13
ABBV,ACHAT,7.76,197.19000244140625,Hausse,61.57,Healthcare,6181179.73,100.0,2025-08-05 02:23:13
ABR,ACHAT,8.0,11.390000343322754,Hausse,53.92,Real Estate,2618830.67,0.0,2025-08-05 02:23:13
AEM,ACHAT,3.79,131.38999938964844,Hausse,62.77,Basic Materials,2565825.27,0.0,2025-08-05 02:23:13
AG,ACHAT,5.843,8.1899995803833,Baisse,49.08,Basic Materials,18993143.73,100.0,2025-08-05 02:23:13
AGI,ACHAT,5.0600000000000005,25.579999923706055,Baisse,47.77,Basic Materials,3433579.17,100.0,2025-08-05 02:23:13
AGI.TO,ACHAT,5.098000000000001,34.2400016784668,Baisse,43.09,Basic Materials,1107080.0,100.0,2025-08-05 02:23:13
AGX,ACHAT,4.27,223.41000366210938,Hausse,53.18,Industrials,442242.4,66.66666666666666,2025-08-05 02:23:13
AIR.PA,ACHAT,6.32,172.32000732421875,Baisse,45.06,Industrials,1036390.2,80.0,2025-08-05 02:23:13
ALHF.PA,ACHAT,2.47,4.210000038146973,Baisse,43.21,Technology,11915.57,83.33333333333334,2025-08-05 02:23:13
ALK,ACHAT,5.34,52.58000183105469,Hausse,52.4,Industrials,2730169.4,71.42857142857143,2025-08-05 02:23:13
AMD,ACHAT,3.97,176.77999877929688,Hausse,72.62,Technology,54314900.57,75.0,2025-08-05 02:23:13
AMT,ACHAT,8.030000000000001,212.97999572753906,Baisse,42.49,Real Estate,1997431.13,0.0,2025-08-05 02:23:13
AOS,ACHAT,4.779999999999999,70.33999633789062,Hausse,54.33,Industrials,1202009.03,0.0,2025-08-05 02:23:13
ASML.AS,ACHAT,7.51,602.4000244140625,Baisse,40.38,Technology,554754.6,0.0,2025-08-05 02:23:13
AU,ACHAT,3.6950000000000003,53.16999816894531,Hausse,64.46,Basic Materials,1841966.27,0.0,2025-08-05 02:23:13
AVB,ACHAT,4.010000000000001,182.72000122070312,Baisse,24.68,Real Estate,551691.63,0.0,2025-08-05 02:23:13
AZN.L,ACHAT,4.946,11136.0,Hausse,61.1,Healthcare,1723643.33,0.0,2025-08-05 02:23:13
BABA,ACHAT,7.94,117.5,Baisse,51.36,Consumer Cyclical,10401832.9,100.0,2025-08-05 02:23:13
BAX,VENTE,-0.98625,22.440000534057617,Baisse,23.77,Healthcare,6164233.73,100.0,2025-08-05 02:23:13
BIIB,ACHAT,5.82,132.1999969482422,Hausse,55.19,Healthcare,996731.33,100.0,2025-08-05 02:23:13
