Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
ABT,ACHAT,4.946,131.0500030517578,Hausse,52.05,Healthcare,7110030.07,60.0,2025-08-19 18:48:33
ADYEN.AS,ACHAT,5.41,1450.0,Baisse,43.24,Technology,83274.1,80.0,2025-08-19 18:48:33
AGS,VENTE,-2.88,12.489999771118164,Hausse,76.85,Consumer Cyclical,0.0,0.0,2025-08-19 18:48:33
AIR.PA,ACHAT,3.29,183.83999633789062,Hausse,57.62,Industrials,937291.13,80.0,2025-08-19 18:48:33
ALK,ACHAT,3.89,57.845001220703125,Hausse,62.34,Industrials,2520843.5,66.66666666666666,2025-08-19 18:48:33
AMD,ACHAT,6.99,168.39480590820312,Baisse,53.84,Technology,64190920.63,75.0,2025-08-19 18:48:33
AMT,ACHAT,2.828,204.53799438476562,Baisse,38.29,Real Estate,2099988.93,0.0,2025-08-19 18:48:33
AOS,ACHAT,4.282,72.9800033569336,Hausse,62.97,Industrials,1051147.67,0.0,2025-08-19 18:48:33
ASML.AS,ACHAT,3.19,642.2999877929688,Hausse,56.38,Technology,442544.87,0.0,2025-08-19 18:48:33
AU,ACHAT,4.889,52.619998931884766,Baisse,49.71,Basic Materials,1943560.0,0.0,2025-08-19 18:48:33
AVB,ACHAT,5.96,190.55999755859375,Hausse,46.95,Real Estate,656532.2,0.0,2025-08-19 18:48:33
AZN.L,ACHAT,8.525,11782.0,Hausse,72.64,Healthcare,2254476.63,0.0,2025-08-19 18:48:33
BAS.DE,ACHAT,4.055,47.56999969482422,Hausse,70.68,Basic Materials,1791287.5,0.0,2025-08-19 18:48:33
BAX,ACHAT,2.366,24.104999542236328,Baisse,41.61,Healthcare,7314995.83,100.0,2025-08-19 18:48:33
BIIB,ACHAT,6.98,138.58999633789062,Hausse,61.52,Healthcare,1096319.97,100.0,2025-08-19 18:48:33
BITF,VENTE,-2.02,1.3049999475479126,Hausse,59.67,Financial Services,22394223.77,0.0,2025-08-19 18:48:33
BMW.DE,ACHAT,6.44,91.41999816894531,Hausse,69.8,Consumer Cyclical,674713.6,0.0,2025-08-19 18:48:33
CAT,ACHAT,6.656,419.07000732421875,Hausse,55.38,Industrials,2992204.17,100.0,2025-08-19 18:48:33
CCI,ACHAT,7.643,101.63269805908203,Baisse,43.89,Real Estate,3109300.07,0.0,2025-08-19 18:48:33
CCRD,ACHAT,3.218,27.079999923706055,Baisse,47.09,Technology,98987.1,71.42857142857143,2025-08-19 18:48:33
COLL,ACHAT,8.771,38.08000183105469,Hausse,70.62,Healthcare,349818.43,100.0,2025-08-19 18:48:33
CRL,ACHAT,8.794,158.3249969482422,Baisse,50.48,Healthcare,932965.7,100.0,2025-08-19 18:48:33
CRON,ACHAT,8.525,2.494999885559082,Hausse,62.07,Healthcare,2383980.13,0.0,2025-08-19 18:48:33
CRSR,ACHAT,7.148,8.555000305175781,Baisse,40.32,Technology,542380.57,80.0,2025-08-19 18:48:33
CVS,ACHAT,8.006,70.3499984741211,Hausse,69.43,Healthcare,8174187.3,100.0,2025-08-19 18:48:33
CVX,ACHAT,4.314,152.77000427246094,Baisse,51.17,Energy,10701490.9,0.0,2025-08-19 18:48:33
DAC,ACHAT,3.248,92.83999633789062,Hausse,54.34,Industrials,63638.8,100.0,2025-08-19 18:48:33
DE,ACHAT,5.16,491.19000244140625,Baisse,43.63,Industrials,1319873.6,0.0,2025-08-19 18:48:33
DHI,ACHAT,6.126,168.02000427246094,Hausse,72.47,Consumer Cyclical,4588237.9,100.0,2025-08-19 18:48:33
DHR,ACHAT,6.476,211.83999633789062,Hausse,61.83,Healthcare,4111069.2,0.0,2025-08-19 18:48:33
DLR,ACHAT,3.338,165.4199981689453,Baisse,33.27,Real Estate,1050817.2,100.0,2025-08-19 18:48:33
DOCU,ACHAT,5.09,71.38999938964844,Baisse,44.2,Technology,1578645.67,75.0,2025-08-19 18:48:33
ENR.DE,ACHAT,5.92,94.4800033569336,Baisse,46.25,Industrials,1150542.53,100.0,2025-08-19 18:48:33
EQR,ACHAT,6.257,64.05999755859375,Hausse,46.93,Real Estate,1692037.07,0.0,2025-08-19 18:48:33
ESS,ACHAT,4.52,259.5199890136719,Baisse,42.88,Real Estate,449774.93,0.0,2025-08-19 18:48:33
EXR,ACHAT,8.153,138.4550018310547,Baisse,43.04,Real Estate,1244822.57,0.0,2025-08-19 18:48:33
FLEX,ACHAT,6.74,50.189998626708984,Baisse,51.12,Technology,3955643.47,71.42857142857143,2025-08-19 18:48:33
FME.DE,ACHAT,5.52,43.0099983215332,Baisse,42.0,Healthcare,428588.23,0.0,2025-08-19 18:48:33
FRE.DE,ACHAT,6.885,46.63999938964844,Hausse,76.67,Healthcare,676715.97,66.66666666666666,2025-08-19 18:48:33
GE,ACHAT,5.16,267.8550109863281,Baisse,53.45,Industrials,5565982.9,100.0,2025-08-19 18:48:33
GILD,ACHAT,6.689,118.40499877929688,Hausse,58.68,Healthcare,6010292.9,0.0,2025-08-19 18:48:33
GLW,ACHAT,3.604,64.95999908447266,Hausse,72.76,Technology,5198832.93,66.66666666666666,2025-08-19 18:48:33
HD,ACHAT,8.135,406.67999267578125,Hausse,67.7,Consumer Cyclical,3309244.33,0.0,2025-08-19 18:48:33
IDXX,ACHAT,3.286,636.47998046875,Hausse,59.97,Healthcare,687060.87,100.0,2025-08-19 18:48:33
INCY,ACHAT,7.454,85.0199966430664,Hausse,71.55,Healthcare,1709382.37,100.0,2025-08-19 18:48:33
INSM,ACHAT,7.131,128.5800018310547,Hausse,82.46,Healthcare,2915050.37,100.0,2025-08-19 18:48:33
INTC,ACHAT,4.592,23.65999984741211,Hausse,60.21,Technology,99613456.67,66.66666666666666,2025-08-19 18:48:33
IONQ,ACHAT,6.911,40.22999954223633,Baisse,46.88,Technology,19302836.67,100.0,2025-08-19 18:48:33
LB,ACHAT,6.043,53.4900016784668,Baisse,45.03,Energy,606770.03,71.42857142857143,2025-08-19 18:48:33
LHA.DE,ACHAT,3.545,8.347999572753906,Hausse,73.17,Industrials,3579953.9,0.0,2025-08-19 18:48:33
LHX,ACHAT,4.78,272.8800048828125,Hausse,60.74,Industrials,994831.87,100.0,2025-08-19 18:48:33
LLY,ACHAT,6.24,710.3300170898438,Hausse,47.97,Healthcare,4655095.67,100.0,2025-08-19 18:48:33
LMT,ACHAT,3.38,441.8550109863281,Hausse,55.12,Industrials,1636715.33,0.0,2025-08-19 18:48:33
LONN.SW,ACHAT,2.4,560.2000122070312,Hausse,52.34,Healthcare,82702.13,0.0,2025-08-19 18:48:33
LTC,ACHAT,7.217,35.72999954223633,Hausse,58.32,Real Estate,265764.2,0.0,2025-08-19 18:48:33
MA,ACHAT,3.62,587.5050048828125,Hausse,66.73,ℹ️Inconnu!!,1794823.87,100.0,2025-08-19 18:48:33
MAIN,ACHAT,4.465,65.58000183105469,Hausse,57.01,ℹ️Inconnu!!,358572.3,100.0,2025-08-19 18:48:33
MCD,ACHAT,4.082,311.6300048828125,Hausse,63.86,ℹ️Inconnu!!,2506755.2,0.0,2025-08-19 18:48:33
MDT,ACHAT,3.31,89.16500091552734,Baisse,40.69,ℹ️Inconnu!!,5041364.93,0.0,2025-08-19 18:48:33
MMM,ACHAT,2.93,154.0749969482422,Hausse,53.45,ℹ️Inconnu!!,2673098.37,100.0,2025-08-19 18:48:33
MP,ACHAT,4.465,72.20999908447266,Hausse,65.17,ℹ️Inconnu!!,9603093.33,0.0,2025-08-19 18:48:33
MRK,ACHAT,3.392,85.1449966430664,Hausse,64.6,ℹ️Inconnu!!,8353355.5,0.0,2025-08-19 18:48:33
MTCH,ACHAT,3.965,37.849998474121094,Hausse,66.23,ℹ️Inconnu!!,4510339.7,66.66666666666666,2025-08-19 18:48:33
NBIX,ACHAT,3.62,133.3300018310547,Hausse,57.18,ℹ️Inconnu!!,957305.37,60.0,2025-08-19 18:48:33
NEM,VENTE,-2.767,67.49500274658203,Hausse,61.04,ℹ️Inconnu!!,11116973.93,0.0,2025-08-19 18:48:33
NIO,ACHAT,3.116,4.869999885559082,Hausse,57.97,ℹ️Inconnu!!,68624490.0,100.0,2025-08-19 18:48:33
NKE,ACHAT,3.116,78.08999633789062,Hausse,62.56,ℹ️Inconnu!!,10585906.8,100.0,2025-08-19 18:48:33
NOC,ACHAT,3.461,586.9000244140625,Hausse,73.66,ℹ️Inconnu!!,797004.2,0.0,2025-08-19 18:48:33
NOVN.SW,ACHAT,3.11,100.9000015258789,Hausse,67.16,ℹ️Inconnu!!,2780709.0,100.0,2025-08-19 18:48:33
NTES,ACHAT,3.468,128.32000732421875,Baisse,45.64,ℹ️Inconnu!!,777798.57,66.66666666666666,2025-08-19 18:48:33
NVDA,ACHAT,3.461,182.00999450683594,Hausse,65.45,ℹ️Inconnu!!,153120290.0,66.66666666666666,2025-08-19 18:48:33
NXE,ACHAT,3.378,6.650000095367432,Baisse,46.37,ℹ️Inconnu!!,6811434.2,75.0,2025-08-19 18:48:33
O,ACHAT,3.116,57.869998931884766,Hausse,55.12,ℹ️Inconnu!!,5007580.0,0.0,2025-08-19 18:48:33
OKTA,ACHAT,3.24,90.68000030517578,Baisse,42.48,ℹ️Inconnu!!,3265318.87,75.0,2025-08-19 18:48:33
PANW,ACHAT,6.57,184.08009338378906,Hausse,50.38,ℹ️Inconnu!!,10164270.07,0.0,2025-08-19 18:48:33
PAYX,ACHAT,3.84,137.8699951171875,Baisse,41.62,ℹ️Inconnu!!,2072490.67,0.0,2025-08-19 18:48:33
PDD,ACHAT,2.93,118.23999786376953,Hausse,61.7,ℹ️Inconnu!!,6295864.0,0.0,2025-08-19 18:48:33
PLD,ACHAT,6.532,110.0250015258789,Hausse,57.4,ℹ️Inconnu!!,3982761.07,100.0,2025-08-19 18:48:33
PLTR,ACHAT,4.168,174.02999877929688,Hausse,60.12,ℹ️Inconnu!!,58687130.0,83.33333333333334,2025-08-19 18:48:33
PNR,ACHAT,3.62,106.80999755859375,Hausse,57.44,ℹ️Inconnu!!,1806921.6,100.0,2025-08-19 18:48:33
PSA,ACHAT,4.078,284.739990234375,Hausse,49.48,ℹ️Inconnu!!,859486.23,0.0,2025-08-19 18:48:33
PYPL,ACHAT,2.74,69.38999938964844,Baisse,45.33,ℹ️Inconnu!!,11846412.27,100.0,2025-08-19 18:48:33
RBLX,ACHAT,3.93,118.37999725341797,Baisse,49.19,ℹ️Inconnu!!,9281912.03,66.66666666666666,2025-08-19 18:48:33
RIO.L,ACHAT,3.93,4487.0,Baisse,48.83,ℹ️Inconnu!!,3224983.33,0.0,2025-08-19 18:48:33
RIVN,ACHAT,4.44,12.244999885559082,Baisse,43.82,ℹ️Inconnu!!,37976849.13,0.0,2025-08-19 18:48:33
RMAX,ACHAT,2.93,9.020000457763672,Hausse,63.03,ℹ️Inconnu!!,256167.2,0.0,2025-08-19 18:48:33
RMS.PA,VENTE,-0.625,2106.0,Baisse,39.12,ℹ️Inconnu!!,53508.83,0.0,2025-08-19 18:48:33
ROG.SW,ACHAT,3.08,260.20001220703125,Hausse,56.21,ℹ️Inconnu!!,861576.2,0.0,2025-08-19 18:48:33
RR.L,ACHAT,3.805,1059.5,Hausse,57.0,ℹ️Inconnu!!,26335073.57,66.66666666666666,2025-08-19 18:48:33
SAND,VENTE,-0.384,10.361599922180176,Hausse,61.17,ℹ️Inconnu!!,7008894.07,100.0,2025-08-19 18:48:33
SBRA,ACHAT,4.082,18.854999542236328,Hausse,67.94,ℹ️Inconnu!!,1854628.0,0.0,2025-08-19 18:48:33
SHOP,ACHAT,3.002,140.33999633789062,Hausse,56.84,ℹ️Inconnu!!,6635208.23,100.0,2025-08-19 18:48:33
SNY,ACHAT,3.392,50.41999816894531,Hausse,62.37,ℹ️Inconnu!!,1928015.33,100.0,2025-08-19 18:48:33
SPOT,ACHAT,3.62,727.2999877929688,Hausse,57.37,ℹ️Inconnu!!,2343620.83,66.66666666666666,2025-08-19 18:48:33
SQM,ACHAT,3.965,45.540000915527344,Hausse,65.11,ℹ️Inconnu!!,1808939.07,0.0,2025-08-19 18:48:33
STAN.L,ACHAT,4.44,1343.5,Baisse,52.53,ℹ️Inconnu!!,6375223.6,0.0,2025-08-19 18:48:33
T,ACHAT,3.116,28.924999237060547,Hausse,65.8,ℹ️Inconnu!!,31481528.17,75.0,2025-08-19 18:48:33
TM,ACHAT,3.62,198.8000030517578,Hausse,67.22,ℹ️Inconnu!!,437122.2,0.0,2025-08-19 18:48:33
TMO,ACHAT,2.93,496.6199951171875,Hausse,67.33,ℹ️Inconnu!!,2844075.57,100.0,2025-08-19 18:48:33
TRX,ACHAT,5.352,0.35499998927116394,Baisse,51.06,ℹ️Inconnu!!,437577.23,0.0,2025-08-19 18:48:33
TSM,ACHAT,3.78,236.3249969482422,Baisse,47.76,ℹ️Inconnu!!,7367378.63,66.66666666666666,2025-08-19 18:48:33
TTWO,ACHAT,2.968,228.24000549316406,Baisse,49.26,ℹ️Inconnu!!,1372664.87,75.0,2025-08-19 18:48:33
TXT,ACHAT,5.542,79.73999786376953,Hausse,51.8,ℹ️Inconnu!!,1311196.83,100.0,2025-08-19 18:48:33
UDR,ACHAT,3.202,38.4900016784668,Baisse,45.3,ℹ️Inconnu!!,1712039.4,0.0,2025-08-19 18:48:33
URBN,ACHAT,4.44,75.88999938964844,Baisse,49.38,ℹ️Inconnu!!,1181419.43,100.0,2025-08-19 18:48:33
VEEV,ACHAT,2.93,282.42999267578125,Hausse,51.45,ℹ️Inconnu!!,825386.97,0.0,2025-08-19 18:48:33
VICI,ACHAT,5.082,32.6150016784668,Baisse,46.44,ℹ️Inconnu!!,4526872.37,0.0,2025-08-19 18:48:33
VNA.DE,ACHAT,3.43,27.950000762939453,Baisse,46.23,ℹ️Inconnu!!,1776447.7,0.0,2025-08-19 18:48:33
VOW3.DE,ACHAT,3.77,100.9000015258789,Hausse,64.1,ℹ️Inconnu!!,1107920.03,0.0,2025-08-19 18:48:33
WDAY,ACHAT,4.12,230.38499450683594,Hausse,50.22,ℹ️Inconnu!!,2779508.73,0.0,2025-08-19 18:48:33
WELL,ACHAT,4.323,162.67999267578125,Baisse,53.41,ℹ️Inconnu!!,2325503.73,0.0,2025-08-19 18:48:33
WFC,ACHAT,3.84,77.44000244140625,Baisse,45.87,ℹ️Inconnu!!,16905230.0,100.0,2025-08-19 18:48:33
WPM,ACHAT,3.378,91.77999877929688,Baisse,46.34,ℹ️Inconnu!!,1842520.57,0.0,2025-08-19 18:48:33
XMTR,ACHAT,2.974,46.78499984741211,Hausse,67.87,ℹ️Inconnu!!,900343.0,60.0,2025-08-19 18:48:33
XOM,ACHAT,3.433,106.9749984741211,Baisse,47.09,ℹ️Inconnu!!,14861110.77,0.0,2025-08-19 18:48:33
XPEV,ACHAT,4.09,20.979999542236328,Hausse,61.52,ℹ️Inconnu!!,6697008.6,0.0,2025-08-19 18:48:33
XYL,ACHAT,4.465,141.43499755859375,Hausse,61.86,ℹ️Inconnu!!,1068072.17,0.0,2025-08-19 18:48:33
ZS,ACHAT,5.61,276.8900146484375,Baisse,44.78,ℹ️Inconnu!!,1587532.67,100.0,2025-08-19 18:48:33
ZURN.SW,ACHAT,3.11,588.5999755859375,Hausse,66.8,ℹ️Inconnu!!,181878.57,100.0,2025-08-19 18:48:33
