Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
ABBN.SW,ACHAT,3.821,53.52000045776367,Hausse,69.32,Industrials,2496530.07,0.0,2025-08-02 22:21:14
AMD,ACHAT,2.9299999999999993,171.6999969482422,Hausse,69.87,Technology,54765056.67,75.0,2025-08-02 22:21:14
BABA,ACHAT,7.214,117.06999969482422,Baisse,50.51,Consumer Cyclical,10192320.0,100.0,2025-08-02 22:21:14
ENR.DE,ACHAT,3.3799999999999994,97.91999816894531,Hausse,57.33,Industrials,1051235.77,100.0,2025-08-02 22:21:14
FLEX,ACHAT,8.030000000000001,49.52000045776367,Baisse,49.35,Technology,4953450.0,71.42857142857143,2025-08-02 22:21:14
HMY,ACHAT,5.86,14.220000267028809,Hausse,49.54,Basic Materials,3335866.67,0.0,2025-08-02 22:21:14
INGA.AS,VENTE,-3.1450000000000005,19.573999404907227,Baisse,52.03,Financial Services,7656514.63,100.0,2025-08-02 22:21:14
INOD,ACHAT,5.268750000000001,44.959999084472656,Baisse,45.93,Technology,2503966.67,75.0,2025-08-02 22:21:14
OKTA,ACHAT,4.050000000000001,95.12999725341797,Baisse,43.76,Technology,3257513.33,75.0,2025-08-02 22:21:14
QCOM,ACHAT,3.6200000000000006,148.19000244140625,Baisse,39.3,Technology,8197776.67,0.0,2025-08-02 22:21:14
RHM.DE,ACHAT,5.76,1707.5,Baisse,44.75,Industrials,231150.07,75.0,2025-08-02 22:21:14
TSM,ACHAT,7.148,235.2100067138672,Baisse,50.44,Technology,8245853.33,75.0,2025-08-02 22:21:14
WELL,ACHAT,6.830000000000001,166.24000549316406,Hausse,66.94,Real Estate,2638120.0,0.0,2025-08-02 22:21:14
