Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
GLD,ACHAT,3.43,364.3800048828125,Baisse,50.85,ℹ️Inconnu!!,21682239.47,100.0,2025-10-28 23:55:51
INGA.AS,ACHAT,4.7,20.834999084472656,Baisse,46.16,Financial Services,7499133.0,62.5,2025-10-28 23:55:51
FLEX,ACHAT,3.72,64.26000213623047,Hausse,64.0,Technology,3761192.8,80.0,2025-10-28 23:55:51
ALDX,ACHAT,7.26,5.139999866485596,Baisse,45.44,Healthcare,680701.77,77.77777777777777,2025-10-28 23:55:51
TSM,ACHAT,4.86,301.5299987792969,Hausse,59.82,Technology,14120175.47,100.0,2025-10-28 23:55:51
CACI,ACHAT,4.86,572.489990234375,Hausse,67.44,Technology,264742.17,71.42857142857142,2025-10-28 23:55:51
MSFT,ACHAT,5.785,542.0700073242188,Hausse,70.05,Technology,18904323.47,66.66666666666666,2025-10-28 23:55:51
GILT,ACHAT,5.1,14.710000038146973,Hausse,64.28,Technology,1007939.77,66.66666666666666,2025-10-28 23:55:51
ENR.DE,ACHAT,9.75,103.94999694824219,Hausse,54.52,Industrials,2272891.13,75.0,2025-10-28 23:55:51
ASML.AS,ACHAT,5.1,907.4000244140625,Hausse,68.06,Technology,758125.53,66.66666666666666,2025-10-28 23:55:51
