Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
ABBN.SW,ACHAT,4.537,54.18000030517578,Hausse,62.3,Industrials,2098972.5,100.0,2025-08-23 08:01:56
AMD,ACHAT,9.07,167.75999450683594,Baisse,53.28,Technology,64935246.67,75.0,2025-08-23 08:01:56
AMZN,ACHAT,8.26,228.83999633789062,Hausse,55.08,Consumer Cyclical,43421283.33,0.0,2025-08-23 08:01:56
ASML.AS,ACHAT,4.072,646.2000122070312,Hausse,57.4,Technology,376339.47,0.0,2025-08-23 08:01:56
ENR.DE,ACHAT,5.16,92.9000015258789,Baisse,43.77,Industrials,1157043.03,66.66666666666666,2025-08-23 08:01:56
ETOR,VENTE,-0.905,46.61000061035156,Baisse,32.56,Financial Services,636410.0,0.0,2025-08-23 08:01:56
FLEX,ACHAT,6.4,51.91999816894531,Hausse,57.51,Technology,3969950.0,71.42857142857143,2025-08-23 08:01:56
GLW,ACHAT,3.97,65.7699966430664,Hausse,73.31,Technology,5384356.67,100.0,2025-08-23 08:01:56
MP,ACHAT,5.101,67.87999725341797,Baisse,54.13,Basic Materials,9026793.33,0.0,2025-08-23 08:01:56
NVDA,ACHAT,7.43,177.99000549316406,Hausse,57.4,Technology,158720840.0,66.66666666666666,2025-08-23 08:01:56
OKTA,ACHAT,10.38,92.05000305175781,Baisse,45.74,Technology,3219293.33,75.0,2025-08-23 08:01:56
QCOM,ACHAT,5.88,158.00999450683594,Hausse,55.53,Technology,8049813.33,0.0,2025-08-23 08:01:56
RHM.DE,ACHAT,6.27,1622.5,Baisse,45.04,Industrials,232384.27,80.0,2025-08-23 08:01:56
TSM,ACHAT,7.148,232.99000549316406,Baisse,45.99,Technology,7397546.67,66.66666666666666,2025-08-23 08:01:56
WELL,ACHAT,7.82,164.42999267578125,Hausse,55.09,Real Estate,2342950.0,0.0,2025-08-23 08:01:56
