Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
2020.HK,VENTE,-1.965,84.05000305175781,Baisse,36.11,Consumer Cyclical,11963979.63,42.857142857142854,2025-10-29 00:57:57
ABBN.SW,ACHAT,7.57,59.63999938964844,Hausse,62.02,Industrials,2370532.57,36.36363636363637,2025-10-29 00:57:57
ALDX,ACHAT,7.26,5.139999866485596,Baisse,45.44,Healthcare,680701.77,77.77777777777777,2025-10-29 00:57:57
AMD,ACHAT,3.825,258.010009765625,Hausse,72.99,Technology,69093720.6,50.0,2025-10-29 00:57:57
AMZN,ACHAT,3.93,229.25,Hausse,57.08,Consumer Cyclical,46868140.07,38.095238095238095,2025-10-29 00:57:57
ASML.AS,ACHAT,5.1,907.4000244140625,Hausse,68.06,Technology,758125.53,66.66666666666666,2025-10-29 00:57:57
BABA,ACHAT,6.71,176.72000122070312,Hausse,57.84,Consumer Cyclical,19659203.0,38.888888888888886,2025-10-29 00:57:57
BMRN,ACHAT,9.215,53.4900016784668,Baisse,46.49,Healthcare,2481293.17,50.0,2025-10-29 00:57:57
CACI,ACHAT,4.86,572.489990234375,Hausse,67.44,Technology,264742.17,71.42857142857142,2025-10-29 00:57:57
DBK.DE,ACHAT,5.48,29.604999542236328,Hausse,48.54,Financial Services,6229445.77,68.42105263157893,2025-10-29 00:57:57
DDOG,ACHAT,7.09,157.27000427246094,Hausse,57.51,Technology,3911726.6,66.66666666666666,2025-10-29 00:57:57
EEM,ACHAT,7.075,55.689998626708984,Hausse,65.2,ℹ️Inconnu!!,27915780.93,60.00000000000001,2025-10-29 00:57:57
ENR.DE,ACHAT,9.75,103.94999694824219,Hausse,54.52,Industrials,2272891.13,75.0,2025-10-29 00:57:57
FLEX,ACHAT,3.72,64.26000213623047,Hausse,64.0,Technology,3761192.8,80.0,2025-10-29 00:57:57
GILT,ACHAT,5.1,14.710000038146973,Hausse,64.28,Technology,1007939.77,66.66666666666666,2025-10-29 00:57:57
GLD,ACHAT,3.43,364.3800048828125,Baisse,50.85,ℹ️Inconnu!!,21682239.47,100.0,2025-10-29 00:57:57
GOOGL,ACHAT,3.43,267.4700012207031,Hausse,69.83,Communication Services,29855271.77,40.0,2025-10-29 00:57:57
HMY,ACHAT,5.65,16.600000381469727,Baisse,44.02,Basic Materials,6458538.4,50.0,2025-10-29 00:57:57
INGA.AS,ACHAT,4.7,20.834999084472656,Baisse,46.16,Financial Services,7499133.0,62.5,2025-10-29 00:57:57
INOD,ACHAT,4.89,75.4800033569336,Baisse,51.85,Technology,2002688.47,85.71428571428571,2025-10-29 00:57:57
META,ACHAT,2.26,751.4400024414062,Hausse,56.85,Communication Services,12023901.13,57.14285714285714,2025-10-29 00:57:57
MSFT,ACHAT,5.785,542.0700073242188,Hausse,70.05,Technology,18904323.47,66.66666666666666,2025-10-29 00:57:57
MU,ACHAT,5.1,221.91000366210938,Hausse,72.68,Technology,27006124.77,55.55555555555556,2025-10-29 00:57:57
NVDA,ACHAT,7.47,201.02999877929688,Hausse,67.32,Technology,179002660.97,100.0,2025-10-29 00:57:57
OKTA,ACHAT,10.77,89.30999755859375,Baisse,47.25,Technology,2377921.1,66.66666666666666,2025-10-29 00:57:57
PYPL,ACHAT,6.435,73.0199966430664,Hausse,57.96,Financial Services,17438430.6,52.94117647058824,2025-10-29 00:57:57
QBTS,ACHAT,4.89,32.0,Baisse,52.1,Technology,71568735.5,64.28571428571428,2025-10-29 00:57:57
RBRK,ACHAT,7.88,76.12000274658203,Baisse,42.33,Technology,3360467.93,83.33333333333333,2025-10-29 00:57:57
RHM.DE,ACHAT,6.45,1745.0,Baisse,43.07,Industrials,187497.33,50.0,2025-10-29 00:57:57
SAP.DE,ACHAT,6.13,234.10000610351562,Hausse,50.76,Technology,1456197.23,33.33333333333333,2025-10-29 00:57:57
SMCI,ACHAT,7.09,52.36000061035156,Hausse,53.22,Technology,31271097.6,30.000000000000004,2025-10-29 00:57:57
SMTC,ACHAT,4.86,70.44000244140625,Hausse,57.85,Technology,1668859.37,66.66666666666666,2025-10-29 00:57:57
SPY,ACHAT,6.04,687.0599975585938,Hausse,67.63,ℹ️Inconnu!!,78686825.63,75.0,2025-10-29 00:57:57
TSM,ACHAT,4.86,301.5299987792969,Hausse,59.82,Technology,14120175.47,50.0,2025-10-29 00:57:57
UEC,ACHAT,5.782,15.229999542236328,Hausse,58.22,Energy,19717743.07,33.33333333333333,2025-10-29 00:57:57
V,ACHAT,4.24,346.8999938964844,Hausse,52.02,Financial Services,6153868.97,37.5,2025-10-29 00:57:57
