Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0027.HK,ACHAT,5.2,41.52000045776367,Hausse,59.86,Consumer Cyclical,12024404.27,0,2025-09-10 02:43:04
2020.HK,ACHAT,9.45,95.5,Hausse,54.73,Consumer Cyclical,10863465.67,0,2025-09-10 02:43:04
2386.HK,ACHAT,9.035,7.329999923706055,Hausse,74.56,Industrials,7952701.63,0,2025-09-10 02:43:04
3690.HK,VENTE,-1.56,99.6500015258789,Baisse,29.39,Consumer Cyclical,70912894.53,0,2025-09-10 02:43:04
9618.HK,ACHAT,6.67,127.5,Hausse,55.8,Consumer Cyclical,15213885.87,0,2025-09-10 02:43:04
AAL,ACHAT,6.29,12.760000228881836,Baisse,50.83,Industrials,66258254.83,0,2025-09-10 02:43:04
AAPL,VENTE,-3.61,234.35000610351562,Hausse,60.46,Technology,55712658.3,0,2025-09-10 02:43:04
ABG,ACHAT,4.383,253.94000244140625,Hausse,57.45,Consumer Cyclical,167236.07,0,2025-09-10 02:43:04
AGX,ACHAT,8.6,217.41000366210938,Baisse,47.61,Industrials,387007.47,0,2025-09-10 02:43:04
AMC,ACHAT,4.1,2.809999942779541,Baisse,44.38,Communication Services,10423611.87,0,2025-09-10 02:43:04
AMD,ACHAT,9.24,155.82000732421875,Baisse,44.0,Technology,56829201.33,0,2025-09-10 02:43:04
AMZN,ACHAT,5.2,238.24000549316406,Hausse,61.36,Consumer Cyclical,41297305.9,0,2025-09-10 02:43:04
AN,VENTE,-0.79,224.99000549316406,Hausse,68.58,Consumer Cyclical,264354.67,0,2025-09-10 02:43:04
ANF,ACHAT,5.44,95.12000274658203,Hausse,50.0,Consumer Cyclical,1502047.2,0,2025-09-10 02:43:04
ATOM-USD,ACHAT,8.48,4.598908424377441,Hausse,52.26,ℹ️Inconnu!!,134345279.23,0,2025-09-10 02:43:04
BA,ACHAT,5.62,229.52000427246094,Baisse,47.9,Industrials,4312462.33,0,2025-09-10 02:43:04
BABA,ACHAT,9.19,147.10000610351562,Hausse,72.5,Consumer Cyclical,13362949.8,0,2025-09-10 02:43:04
BATS.L,ACHAT,7.4,4155.0,Baisse,50.44,Consumer Defensive,2587721.47,0,2025-09-10 02:43:04
BILI,ACHAT,6.41,24.1200008392334,Hausse,58.65,Communication Services,2280661.5,0,2025-09-10 02:43:04
BMW.DE,VENTE,-1.72,84.26000213623047,Baisse,33.68,Consumer Cyclical,545070.2,0,2025-09-10 02:43:04
BP.L,ACHAT,8.23,422.8999938964844,Hausse,52.97,Energy,16039317.87,0,2025-09-10 02:43:04
BTC,ACHAT,5.79,49.31999969482422,Baisse,46.64,ℹ️Inconnu!!,810685.73,0,2025-09-10 02:43:04
BTC-USD,ACHAT,5.79,111130.1484375,Baisse,46.43,ℹ️Inconnu!!,63738707048.27,0,2025-09-10 02:43:04
CACI,ACHAT,10.12,479.6199951171875,Hausse,50.68,Technology,153276.7,0,2025-09-10 02:43:04
CARG,ACHAT,5.835,35.83000183105469,Hausse,65.66,Consumer Cyclical,1147737.13,0,2025-09-10 02:43:04
CCJ,ACHAT,4.3,77.38999938964844,Hausse,54.51,Energy,3969928.03,0,2025-09-10 02:43:04
CCRD,ACHAT,8.54,27.329999923706055,Baisse,48.83,Technology,106552.07,0,2025-09-10 02:43:04
CDNS,ACHAT,7.75,361.7699890136719,Hausse,61.49,Technology,1630344.0,0,2025-09-10 02:43:04
CL=F,ACHAT,7.31,62.68000030517578,Baisse,44.42,ℹ️Inconnu!!,251156.33,0,2025-09-10 02:43:04
CMRE,ACHAT,5.245,12.300000190734863,Hausse,73.41,Industrials,560658.5,0,2025-09-10 02:43:04
CRON,ACHAT,9.36,2.549999952316284,Hausse,58.55,Healthcare,3356622.93,0,2025-09-10 02:43:04
CSCO,ACHAT,7.88,67.33999633789062,Baisse,46.91,Technology,19865813.1,0,2025-09-10 02:43:04
CTSH,ACHAT,7.88,70.77999877929688,Baisse,43.2,Technology,4091990.37,0,2025-09-10 02:43:04
CVNA,ACHAT,5.2,375.0,Hausse,58.49,Consumer Cyclical,2797326.13,0,2025-09-10 02:43:04
CVS,ACHAT,9.04,71.75,Hausse,58.93,Healthcare,7493631.1,0,2025-09-10 02:43:04
CVX,ACHAT,7.13,154.85000610351562,Baisse,50.45,Energy,7990949.6,0,2025-09-10 02:43:04
DE,ACHAT,5.62,475.6000061035156,Baisse,41.81,Industrials,1383377.3,0,2025-09-10 02:43:04
