Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
EXEL,ACHAT,4.946,38.709999084472656,Baisse,44.85,Healthcare,3229873.33,0.0,2025-08-22 10:51:29
EXR,ACHAT,5.99,139.02999877929688,Baisse,44.28,Real Estate,1229326.67,0.0,2025-08-22 10:51:29
FLEX,ACHAT,6.911,49.40999984741211,Baisse,48.23,Technology,3859820.0,71.42857142857143,2025-08-22 10:51:29
FME.DE,ACHAT,6.476,43.5,Hausse,45.89,Healthcare,419748.9,0.0,2025-08-22 10:51:29
FRE.DE,ACHAT,7.131,47.95000076293945,Hausse,80.86,Healthcare,651583.2,66.66666666666666,2025-08-22 10:51:29
FTNT,VENTE,-1.674,77.75,Baisse,32.26,Technology,8399606.67,66.66666666666666,2025-08-22 10:51:29
GE,ACHAT,5.67,268.7099914550781,Hausse,54.29,Industrials,5241586.67,100.0,2025-08-22 10:51:29
GILD,ACHAT,6.192,116.13999938964844,Hausse,53.19,Healthcare,5970003.33,0.0,2025-08-22 10:51:29
GLW,ACHAT,3.939,64.88999938964844,Hausse,71.01,Technology,5269830.0,100.0,2025-08-22 10:51:29
HEI.DE,ACHAT,5.098,199.75,Baisse,49.53,Basic Materials,271619.27,100.0,2025-08-22 10:51:29
HII,ACHAT,4.78,266.4800109863281,Hausse,56.2,Industrials,452613.33,100.0,2025-08-22 10:51:29
IDXX,ACHAT,5.861,633.0499877929688,Hausse,58.63,Healthcare,688286.67,100.0,2025-08-22 10:51:29
INCY,ACHAT,7.454,86.52999877929688,Hausse,73.55,Healthcare,1698873.33,100.0,2025-08-22 10:51:29
INSM,ACHAT,5.814,132.60000610351562,Hausse,84.64,Healthcare,2855446.67,100.0,2025-08-22 10:51:29
INTC,ACHAT,4.072,23.5,Hausse,56.29,Technology,112634570.0,75.0,2025-08-22 10:51:29
IONQ,ACHAT,6.911,37.16999816894531,Baisse,41.19,Technology,18561926.67,100.0,2025-08-22 10:51:29
LB,ACHAT,4.65,53.04999923706055,Baisse,43.89,Energy,554153.33,71.42857142857143,2025-08-22 10:51:29
LHA.DE,ACHAT,5.035,8.131999969482422,Hausse,60.76,Industrials,3585591.7,0.0,2025-08-22 10:51:29
LHX,ACHAT,4.715,276.1099853515625,Hausse,67.29,Industrials,922953.33,100.0,2025-08-22 10:51:29
