Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0027.HK,VENTE,-1.72,35.58000183105469,Baisse,28.49,Consumer Cyclical,11889789.27,0,2025-10-14 12:43:30
1299.HK,VENTE,-1.8,70.0999984741211,Baisse,38.19,Financial Services,23061457.2,0,2025-10-14 12:43:30
2020.HK,VENTE,-1.35,84.55000305175781,Baisse,30.92,Consumer Cyclical,10364452.6,0,2025-10-14 12:43:30
2386.HK,ACHAT,5.6,6.829999923706055,Hausse,51.49,Industrials,5606545.33,0,2025-10-14 12:43:30
3328.HK,ACHAT,8.055,6.539999961853027,Baisse,43.44,Financial Services,19104327.9,0,2025-10-14 12:43:30
3690.HK,VENTE,-1.64,98.30000305175781,Baisse,36.14,Consumer Cyclical,70347470.93,0,2025-10-14 12:43:30
9618.HK,ACHAT,4.41,126.4000015258789,Baisse,43.6,Consumer Cyclical,16531978.93,0,2025-10-14 12:43:30
ABG,ACHAT,3.81,239.35000610351562,Baisse,45.75,Consumer Cyclical,147550.0,0,2025-10-14 12:43:30
ADYEN.AS,VENTE,-1.296,1456.199951171875,Hausse,54.42,Technology,61385.17,0,2025-10-14 12:43:30
AEO,ACHAT,3.957,15.289999961853027,Baisse,45.2,Consumer Cyclical,13927320.0,0,2025-10-14 12:43:30
AGI,ACHAT,6.261,34.7400016784668,Hausse,60.34,Basic Materials,3971080.0,0,2025-10-14 12:43:30
AGQ,ACHAT,5.298,88.12999725341797,Hausse,73.88,ℹ️Inconnu!!,3263876.67,0,2025-10-14 12:43:30
AGX,ACHAT,5.318,294.7200012207031,Hausse,63.49,Industrials,387706.67,0,2025-10-14 12:43:30
ALHF.PA,VENTE,-1.683,4.420000076293945,Hausse,60.49,Technology,2519.23,0,2025-10-14 12:43:30
AMZN,ACHAT,3.81,220.07000732421875,Baisse,45.62,Consumer Cyclical,44439436.67,0,2025-10-14 12:43:30
AN,ACHAT,3.957,215.85000610351562,Baisse,45.63,Consumer Cyclical,283990.0,0,2025-10-14 12:43:30
ANF,VENTE,-0.968,72.9000015258789,Baisse,23.68,Consumer Cyclical,1380646.67,0,2025-10-14 12:43:30
ATOM-USD,VENTE,-2.078,3.3245460987091064,Baisse,37.38,ℹ️Inconnu!!,141816174.57,0,2025-10-14 12:43:30
BABA,ACHAT,3.957,166.80999755859375,Baisse,50.15,Consumer Cyclical,15891333.33,0,2025-10-14 12:43:30
BP.L,VENTE,-0.463,413.84490966796875,Baisse,38.68,Energy,19937315.0,0,2025-10-14 12:43:30
BTC,ACHAT,5.27,51.31999969482422,Baisse,48.13,ℹ️Inconnu!!,1174770.0,0,2025-10-14 12:43:30
BURL,ACHAT,4.383,276.2300109863281,Hausse,58.92,Consumer Cyclical,697856.67,0,2025-10-14 12:43:30
BZ=F,VENTE,-4.99,62.11000061035156,Baisse,33.95,ℹ️Inconnu!!,24200.67,0,2025-10-14 12:43:30
CARG,ACHAT,3.81,33.9900016784668,Baisse,40.41,Consumer Cyclical,1060830.0,0,2025-10-14 12:43:30
CARS,VENTE,-2.078,10.289999961853027,Baisse,28.55,Communication Services,806516.67,0,2025-10-14 12:43:30
CCJ,ACHAT,4.207,92.1500015258789,Hausse,68.76,Energy,4619116.67,0,2025-10-14 12:43:30
CCRD,VENTE,-3.029,25.81999969482422,Baisse,39.89,Technology,41726.67,0,2025-10-14 12:43:30
CVNA,ACHAT,3.81,338.2799987792969,Baisse,40.27,Consumer Cyclical,2496276.67,0,2025-10-14 12:43:30
CVX,ACHAT,5.32,151.94000244140625,Baisse,43.5,Energy,7059316.67,0,2025-10-14 12:43:30
DES,ACHAT,7.062,32.90999984741211,Baisse,43.1,ℹ️Inconnu!!,111163.33,0,2025-10-14 12:43:30
DIA,ACHAT,7.062,460.67999267578125,Baisse,50.33,ℹ️Inconnu!!,3984600.0,0,2025-10-14 12:43:30
DTE.DE,ACHAT,4.24,29.809999465942383,Hausse,57.24,Communication Services,3486927.17,0,2025-10-14 12:43:30
EEM,ACHAT,7.09,53.45000076293945,Hausse,55.24,ℹ️Inconnu!!,19919810.0,0,2025-10-14 12:43:30
EMR,ACHAT,5.212,128.17999267578125,Baisse,42.4,Industrials,2162650.0,0,2025-10-14 12:43:30
ETH,ACHAT,5.27,40.06999969482422,Baisse,48.78,ℹ️Inconnu!!,4070530.0,0,2025-10-14 12:43:30
ETN,ACHAT,5.318,375.3699951171875,Hausse,55.49,Industrials,1518610.0,0,2025-10-14 12:43:30
ETSY,ACHAT,4.08,70.41000366210938,Hausse,56.86,Consumer Cyclical,4633943.33,0,2025-10-14 12:43:30
F,ACHAT,3.81,11.539999961853027,Baisse,45.81,Consumer Cyclical,66229543.33,0,2025-10-14 12:43:30
FNV,ACHAT,6.289,211.60000610351562,Hausse,56.2,Basic Materials,781246.67,0,2025-10-14 12:43:30
FNV.TO,ACHAT,6.149,286.1600036621094,Baisse,51.58,Basic Materials,329040.0,0,2025-10-14 12:43:30
FRO,ACHAT,6.23,22.790000915527344,Hausse,53.98,Energy,2355416.67,0,2025-10-14 12:43:30
FSLY,ACHAT,7.691,8.220000267028809,Baisse,50.15,Technology,3551360.0,0,2025-10-14 12:43:30
GC=F,VENTE,-7.035,4154.89990234375,Hausse,77.51,ℹ️Inconnu!!,9393.07,0,2025-10-14 12:43:30
GDXD,VENTE,-1.09,0.7350000143051147,Baisse,26.91,ℹ️Inconnu!!,22966946.67,0,2025-10-14 12:43:30
GE,ACHAT,5.175,297.5299987792969,Hausse,56.57,Industrials,3875196.67,0,2025-10-14 12:43:30
GLD,VENTE,-0.629,378.0899963378906,Hausse,78.87,ℹ️Inconnu!!,15508490.0,0,2025-10-14 12:43:30
GLDM,VENTE,-0.629,81.36000061035156,Hausse,79.01,ℹ️Inconnu!!,5679906.67,0,2025-10-14 12:43:30
GLNG,ACHAT,5.29,39.4900016784668,Baisse,44.86,Energy,1286520.0,0,2025-10-14 12:43:30
GME,ACHAT,3.957,23.59000015258789,Baisse,42.09,Consumer Cyclical,10413753.33,0,2025-10-14 12:43:30
GOOGL,ACHAT,4.528,244.14999389648438,Hausse,57.78,Communication Services,34292190.0,0,2025-10-14 12:43:30
HG=F,VENTE,-6.435,4.983500003814697,Hausse,57.3,ℹ️Inconnu!!,2053.8,0,2025-10-14 12:43:30
HL,ACHAT,6.261,13.479999542236328,Hausse,69.77,Basic Materials,28974656.67,0,2025-10-14 12:43:30
HMY,ACHAT,6.261,19.860000610351562,Hausse,68.81,Basic Materials,6655970.0,0,2025-10-14 12:43:30
IAU,VENTE,-0.629,77.43000030517578,Hausse,79.15,ℹ️Inconnu!!,9454956.67,0,2025-10-14 12:43:30
IMB.L,ACHAT,6.12,3120.0,Hausse,52.51,Consumer Defensive,1740288.1,0,2025-10-14 12:43:30
JD,ACHAT,3.81,33.25,Baisse,47.35,Consumer Cyclical,20531566.67,0,2025-10-14 12:43:30
KMX,VENTE,-2.768,43.689998626708984,Baisse,26.49,Consumer Cyclical,4654553.33,0,2025-10-14 12:43:30
KSS,ACHAT,4.17,15.529999732971191,Baisse,49.1,Consumer Cyclical,4015396.67,0,2025-10-14 12:43:30
KTOS,ACHAT,5.935,96.27999877929688,Hausse,64.77,Industrials,4302546.67,0,2025-10-14 12:43:30
LAD,VENTE,-0.968,302.5899963378906,Baisse,36.5,Consumer Cyclical,185793.33,0,2025-10-14 12:43:30
LCID,ACHAT,3.957,21.389999389648438,Baisse,44.85,Consumer Cyclical,6602813.33,0,2025-10-14 12:43:30
LHX,ACHAT,5.212,293.4200134277344,Baisse,52.98,Industrials,731603.33,0,2025-10-14 12:43:30
LIN.DE,VENTE,-4.906,394.3999938964844,Baisse,38.95,ℹ️Inconnu!!,9231.5,0,2025-10-14 12:43:30
LINK-USD,VENTE,-1.688,18.173076629638672,Baisse,39.62,ℹ️Inconnu!!,1034530690.47,0,2025-10-14 12:43:30
LMT,ACHAT,5.935,503.8299865722656,Hausse,66.53,Industrials,856890.0,0,2025-10-14 12:43:30
LONN.SW,VENTE,-4.961,521.0,Baisse,36.88,Healthcare,93048.43,0,2025-10-14 12:43:30
LUV,ACHAT,5.212,31.899999618530273,Baisse,48.06,Industrials,6626506.67,0,2025-10-14 12:43:30
MCD,ACHAT,5.44,300.1099853515625,Hausse,47.17,Consumer Cyclical,2238073.33,0,2025-10-14 12:43:30
MELI,ACHAT,3.957,2175.909912109375,Baisse,40.49,Consumer Cyclical,345180.0,0,2025-10-14 12:43:30
ML.PA,VENTE,-1.05,26.200000762939453,Baisse,12.99,ℹ️Inconnu!!,1160831.33,0,2025-10-14 12:43:30
MMM,ACHAT,5.212,151.10000610351562,Baisse,42.08,Industrials,1835336.67,0,2025-10-14 12:43:30
MOH.BE,VENTE,-3.228,536.0999755859375,Baisse,52.29,ℹ️Inconnu!!,4.93,0,2025-10-14 12:43:30
NEM,ACHAT,6.261,89.4000015258789,Hausse,69.91,Basic Materials,11232583.33,0,2025-10-14 12:43:30
NIO,ACHAT,4.699,7.179999828338623,Baisse,53.51,Consumer Cyclical,85644293.33,0,2025-10-14 12:43:30
NVR,VENTE,-1.674,7584.89990234375,Baisse,38.52,Consumer Cyclical,18760.0,0,2025-10-14 12:43:30
NXE,ACHAT,4.207,8.979999542236328,Hausse,60.13,Energy,8944076.67,0,2025-10-14 12:43:30
PA=F,VENTE,-7.035,1551.0,Hausse,77.0,ℹ️Inconnu!!,156.37,0,2025-10-14 12:43:30
PDD,ACHAT,3.81,127.55000305175781,Baisse,49.05,Consumer Cyclical,9179040.0,0,2025-10-14 12:43:30
PFC.L,VENTE,-3.385,0.03974999859929085,Baisse,15.64,Energy,0.0,0,2025-10-14 12:43:30
PINS,ACHAT,4.238,32.27000045776367,Baisse,41.72,Communication Services,9964753.33,0,2025-10-14 12:43:30
PL=F,VENTE,-1.915,1690.4000244140625,Hausse,68.17,ℹ️Inconnu!!,1260.7,0,2025-10-14 12:43:30
PTON,ACHAT,3.81,7.369999885559082,Baisse,43.34,Consumer Cyclical,13506510.0,0,2025-10-14 12:43:30
PUM.DE,ACHAT,3.957,21.059999465942383,Hausse,51.8,Consumer Cyclical,777146.17,0,2025-10-14 12:43:30
QQQ,ACHAT,6.283,602.010009765625,Hausse,56.46,ℹ️Inconnu!!,52129230.0,0,2025-10-14 12:43:30
RGLD,ACHAT,6.261,199.47000122070312,Hausse,58.35,Basic Materials,1029280.0,0,2025-10-14 12:43:30
RIVN,ACHAT,3.81,13.0600004196167,Baisse,41.62,Consumer Cyclical,46628976.67,0,2025-10-14 12:43:30
ROST,ACHAT,6.504,154.77000427246094,Hausse,59.15,Consumer Cyclical,2376873.33,0,2025-10-14 12:43:30
SBUX,VENTE,-0.48,80.02999877929688,Baisse,38.82,Consumer Cyclical,9159803.33,0,2025-10-14 12:43:30
SGOL,VENTE,-0.629,39.18000030517578,Hausse,79.26,ℹ️Inconnu!!,5275336.67,0,2025-10-14 12:43:30
SI=F,VENTE,-1.915,50.720001220703125,Hausse,71.56,ℹ️Inconnu!!,3653.33,0,2025-10-14 12:43:30
SLV,VENTE,-0.629,47.2599983215332,Hausse,83.04,ℹ️Inconnu!!,36776506.67,0,2025-10-14 12:43:30
SMR,ACHAT,5.318,45.02000045776367,Hausse,61.84,Industrials,15206680.0,0,2025-10-14 12:43:30
SPY,ACHAT,6.05,663.0399780273438,Hausse,52.85,ℹ️Inconnu!!,54860830.0,0,2025-10-14 12:43:30
SQM,ACHAT,6.44,43.349998474121094,Hausse,50.93,Basic Materials,861786.67,0,2025-10-14 12:43:30
SSTK,ACHAT,4.298,22.399999618530273,Hausse,59.12,Communication Services,151663.33,0,2025-10-14 12:43:30
