Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
ABBN.SW,ACHAT,3.025,53.959999084472656,Hausse,64.39,Industrials,2161468.87,100.0,2025-08-15 18:04:37
AMZN,ACHAT,8.136000000000003,231.25999450683594,Hausse,59.05,Consumer Cyclical,44052965.9,0.0,2025-08-15 18:04:37
ASML.AS,ACHAT,3.190000000000001,637.7999877929688,Hausse,54.47,Technology,477818.4,0.0,2025-08-15 18:04:37
ENR.DE,ACHAT,5.2,95.29000091552734,Baisse,47.7,Industrials,1130172.73,100.0,2025-08-15 18:04:37
FLEX,ACHAT,8.030000000000001,48.959999084472656,Baisse,46.32,Technology,3893473.33,71.42857142857143,2025-08-15 18:04:37
GLW,VENTE,-1.7559999999999996,65.22000122070312,Hausse,75.0,Technology,5245384.9,66.66666666666666,2025-08-15 18:04:37
GS,VENTE,-3.725,735.469970703125,Hausse,60.25,Financial Services,1959726.47,100.0,2025-08-15 18:04:37
INOD,ACHAT,3.9825000000000004,39.834999084472656,Baisse,40.62,Technology,2529496.77,60.0,2025-08-15 18:04:37
OKTA,ACHAT,7.356,91.29000091552734,Baisse,43.12,Technology,3280986.43,75.0,2025-08-15 18:04:37
QCOM,ACHAT,4.072000000000001,157.83999633789062,Hausse,56.41,Technology,7846832.37,0.0,2025-08-15 18:04:37
RHM.DE,ACHAT,5.76,1617.5,Baisse,42.25,Industrials,234912.7,80.0,2025-08-15 18:04:37
TSM,ACHAT,4.362,238.4600067138672,Baisse,51.12,Technology,8234298.0,66.66666666666666,2025-08-15 18:04:37
WELL,ACHAT,6.152,162.94000244140625,Baisse,54.05,Real Estate,2370934.33,0.0,2025-08-15 18:04:37
