Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
ALDX,ACHAT,9.42,5.070000171661377,Baisse,45.01,Healthcare,773733.33,0,2025-09-28 11:49:54
AMZN,ACHAT,4.41,219.77999877929688,Baisse,41.67,Consumer Cyclical,38782253.33,0,2025-09-28 11:49:54
BABA,ACHAT,6.288,171.91000366210938,Hausse,72.48,Consumer Cyclical,16328783.33,0,2025-09-28 11:49:54
CACI,ACHAT,7.691,485.5899963378906,Baisse,48.28,Technology,135273.33,0,2025-09-28 11:49:54
DDOG,ACHAT,9.11,139.07000732421875,Hausse,54.77,Technology,4160946.67,0,2025-09-28 11:49:54
EEM,ACHAT,6.57,52.709999084472656,Hausse,64.81,ℹ️Inconnu!!,17027056.67,0,2025-09-28 11:49:54
ENR.DE,ACHAT,5.318,98.72000122070312,Hausse,61.16,Industrials,1931277.5,0,2025-09-28 11:49:54
HMY,ACHAT,7.84,18.1200008392334,Hausse,65.79,Basic Materials,6996006.67,0,2025-09-28 11:49:54
MSFT,ACHAT,7.89,511.4599914550781,Hausse,52.55,Technology,20370953.33,0,2025-09-28 11:49:54
RHM.DE,ACHAT,5.245,1960.5,Hausse,65.54,Industrials,196591.73,0,2025-09-28 11:49:54
TM,ACHAT,4.17,198.10000610351562,Baisse,52.16,Consumer Cyclical,154273.33,0,2025-09-28 11:49:54
UEC,ACHAT,4.755,13.670000076293945,Hausse,67.44,Energy,15618780.0,0,2025-09-28 11:49:54
