Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0038.HK,ACHAT,10.34,7.269999980926514,Hausse,51.34,Industrials,4050308.53,100.0,2025-09-07 18:44:20
0101.HK,ACHAT,5.364,8.489999771118164,Hausse,70.28,Real Estate,11953679.87,80.0,2025-09-07 18:44:20
2382.HK,ACHAT,6.18,79.80000305175781,Hausse,52.84,Technology,11441609.63,100.0,2025-09-07 18:44:20
2386.HK,VENTE,-2.02,6.840000152587891,Hausse,64.27,Industrials,7494924.97,100.0,2025-09-07 18:44:20
2628.HK,ACHAT,6.5,22.579999923706055,Baisse,48.21,Financial Services,100496464.07,71.42857142857143,2025-09-07 18:44:20
ADBE,ACHAT,5.8,348.9700012207031,Baisse,44.97,Technology,3594440.0,0.0,2025-09-07 18:44:20
AGL,VENTE,-2.91,1.2000000476837158,Baisse,39.06,Healthcare,16783843.33,0.0,2025-09-07 18:44:20
AGO,VENTE,-1.02,82.18000030517578,Baisse,48.28,Financial Services,329393.33,0.0,2025-09-07 18:44:20
ALHF.PA,ACHAT,3.167,4.300000190734863,Baisse,45.27,Technology,3740.5,100.0,2025-09-07 18:44:20
ALV.DE,ACHAT,6.5,351.3999938964844,Baisse,42.48,Financial Services,502842.93,71.42857142857143,2025-09-07 18:44:20
BMW.DE,ACHAT,6.294,88.44000244140625,Baisse,49.93,Consumer Cyclical,455458.17,100.0,2025-09-07 18:44:20
BZ=F,VENTE,-2.14,65.11000061035156,Baisse,38.23,ℹ️Inconnu!!,19508.03,0.0,2025-09-07 18:44:20
CACI,ACHAT,5.347,474.45001220703125,Baisse,46.62,Technology,142833.33,0.0,2025-09-07 18:44:20
CAP.PA,ACHAT,2.793,125.0,Hausse,50.38,Technology,270365.53,66.66666666666666,2025-09-07 18:44:20
CRWD,ACHAT,5.36,417.6300048828125,Baisse,41.94,Technology,3117040.0,0.0,2025-09-07 18:44:20
DHT,ACHAT,12.378,12.460000038146973,Hausse,72.61,Energy,866930.0,0.0,2025-09-07 18:44:20
DIA,ACHAT,4.12,454.989990234375,Hausse,58.01,ℹ️Inconnu!!,2968893.33,0.0,2025-09-07 18:44:20
DTE.DE,ACHAT,3.418,31.649999618530273,Hausse,56.75,Communication Services,2495750.07,60.0,2025-09-07 18:44:20
EEM,ACHAT,4.61,50.45000076293945,Hausse,60.14,ℹ️Inconnu!!,14706570.0,0.0,2025-09-07 18:44:20
ENR.DE,ACHAT,4.784,87.58000183105469,Baisse,40.38,Industrials,1188191.47,100.0,2025-09-07 18:44:20
FRO,ACHAT,9.915,22.149999618530273,Hausse,69.36,Energy,2302960.0,0.0,2025-09-07 18:44:20
FSK,VENTE,-5.75,18.1299991607666,Baisse,38.36,Financial Services,2170740.0,0.0,2025-09-07 18:44:20
FTNT,VENTE,-5.12,78.83000183105469,Baisse,39.46,Technology,9368850.0,0.0,2025-09-07 18:44:20
GILD,ACHAT,9.07,115.05000305175781,Hausse,52.33,Healthcare,6138366.67,100.0,2025-09-07 18:44:20
GILT,ACHAT,3.87,9.970000267028809,Hausse,66.99,Technology,729086.67,100.0,2025-09-07 18:44:20
HEI.DE,ACHAT,4.54,198.35000610351562,Baisse,47.76,Basic Materials,292455.33,100.0,2025-09-07 18:44:20
LEU,ACHAT,11.123,205.38999938964844,Hausse,53.14,Energy,976930.0,0.0,2025-09-07 18:44:20
LTC-USD,ACHAT,6.27,114.38716125488281,Hausse,51.26,ℹ️Inconnu!!,714531009.87,0.0,2025-09-07 18:44:20
LYFT,ACHAT,5.43,16.65999984741211,Hausse,61.58,Technology,12761573.33,0.0,2025-09-07 18:44:20
MARA,VENTE,-0.4,15.1899995803833,Baisse,40.0,Financial Services,31879436.67,0.0,2025-09-07 18:44:20
NOVN.SW,ACHAT,4.825,103.9800033569336,Hausse,68.73,Healthcare,2463730.93,66.66666666666666,2025-09-07 18:44:20
NXE,ACHAT,10.67,7.800000190734863,Hausse,61.49,Energy,6720940.0,0.0,2025-09-07 18:44:20
ORCL,ACHAT,7.855,232.8000030517578,Baisse,48.59,Technology,10086646.67,0.0,2025-09-07 18:44:20
PFE,ACHAT,10.77,24.8799991607666,Hausse,51.66,Healthcare,41040916.67,0.0,2025-09-07 18:44:20
PL=F,VENTE,-0.905,1386.699951171875,Hausse,54.28,ℹ️Inconnu!!,1107.43,0.0,2025-09-07 18:44:20
PLTR,ACHAT,5.36,153.11000061035156,Baisse,43.61,Technology,73533780.0,0.0,2025-09-07 18:44:20
QBTS,ACHAT,5.36,15.369999885559082,Baisse,44.91,Technology,34725206.67,0.0,2025-09-07 18:44:20
QSI,VENTE,-2.925,1.0800000429153442,Baisse,33.9,Healthcare,6179426.67,0.0,2025-09-07 18:44:20
QUBT,ACHAT,5.36,15.109999656677246,Baisse,46.6,Technology,14763446.67,0.0,2025-09-07 18:44:20
RGTI,ACHAT,5.36,15.100000381469727,Baisse,49.05,Technology,37681310.0,0.0,2025-09-07 18:44:20
RMS.PA,VENTE,-2.64,2039.0,Baisse,38.34,Consumer Cyclical,56306.9,0.0,2025-09-07 18:44:20
STAN.L,ACHAT,6.1,1366.0,Baisse,49.64,Financial Services,3194868.47,71.42857142857143,2025-09-07 18:44:20
STNG,ACHAT,9.358,53.04999923706055,Hausse,76.93,Energy,595756.67,0.0,2025-09-07 18:44:20
TNK,ACHAT,9.358,52.08000183105469,Hausse,76.39,Energy,386783.33,0.0,2025-09-07 18:44:20
TRX-USD,ACHAT,7.465,0.3293205201625824,Baisse,45.42,ℹ️Inconnu!!,1175098455.73,0.0,2025-09-07 18:44:20
UEC,ACHAT,9.835,11.170000076293945,Hausse,64.87,Energy,12083756.67,0.0,2025-09-07 18:44:20
ZURN.SW,ACHAT,6.5,575.4000244140625,Baisse,49.64,Financial Services,198694.03,71.42857142857143,2025-09-07 18:44:20
