Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
DBK.DE,ACHAT,6.7,30.549999237060547,Hausse,58.05,Financial Services,4416987.97,80.0,2025-09-05 10:48:50
ENR.DE,ACHAT,4.784,89.58000183105469,Baisse,44.07,Industrials,1220766.93,100.0,2025-09-05 10:48:50
ETOR,VENTE,-4.6,46.154998779296875,Baisse,39.46,Financial Services,719020.0,0.0,2025-09-05 10:48:50
GILT,ACHAT,3.813,9.890000343322754,Hausse,66.23,Technology,711020.0,100.0,2025-09-05 10:48:50
HMY,ACHAT,4.809,14.010000228881836,Baisse,45.78,Basic Materials,4491053.33,100.0,2025-09-05 10:48:50
INOD,ACHAT,2.793,41.099998474121094,Hausse,49.24,Technology,2220553.33,100.0,2025-09-05 10:48:50
MSFT,ACHAT,3.505,507.9700012207031,Baisse,49.73,Technology,20454473.33,100.0,2025-09-05 10:48:50
MU,ACHAT,3.044,124.20999908447266,Hausse,58.58,Technology,16676333.33,100.0,2025-09-05 10:48:50
QBTS,ACHAT,4.646,15.289999961853027,Baisse,44.38,Technology,33627656.67,100.0,2025-09-05 10:48:50
QSI,VENTE,-3.321,1.0700000524520874,Baisse,32.83,Healthcare,6065553.33,60.0,2025-09-05 10:48:50
SAP.DE,ACHAT,5.122,232.89999389648438,Baisse,42.52,Technology,1214613.9,100.0,2025-09-05 10:48:50
SMTC,ACHAT,3.473,59.900001525878906,Hausse,67.51,Technology,1412526.67,66.66666666666666,2025-09-05 10:48:50
TM,ACHAT,7.36,197.63999938964844,Hausse,59.71,Consumer Cyclical,211176.67,100.0,2025-09-05 10:48:50
TSM,ACHAT,5.16,235.2100067138672,Hausse,50.75,Technology,6858676.67,66.66666666666666,2025-09-05 10:48:50
UEC,ACHAT,10.782,11.279999732971191,Hausse,66.44,Energy,11708433.33,0.0,2025-09-05 10:48:50
