Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
2020.HK,ACHAT,7.0200000000000005,88.9000015258789,Baisse,42.97,Consumer Cyclical,8783258.6,0.0,2025-08-08 18:17:52
ABBN.SW,ACHAT,4.145,53.63999938964844,Hausse,66.34,Industrials,2261924.1,100.0,2025-08-08 18:17:52
AMD,ACHAT,3.97,171.5850067138672,Hausse,62.05,Technology,56948373.4,75.0,2025-08-08 18:17:52
AMZN,ACHAT,6.2940000000000005,222.49000549316406,Baisse,50.75,Consumer Cyclical,42449281.67,0.0,2025-08-08 18:17:52
ASML.AS,ACHAT,3.5520000000000005,617.2999877929688,Hausse,47.46,Technology,560866.93,0.0,2025-08-08 18:17:52
FLEX,ACHAT,6.911,49.709999084472656,Baisse,49.62,Technology,3881130.0,71.42857142857143,2025-08-08 18:17:52
INOD,ACHAT,5.361,43.41999816894531,Baisse,44.14,Technology,2444994.5,75.0,2025-08-08 18:17:52
NVDA,ACHAT,4.303,182.41000366210938,Hausse,69.46,Technology,154912753.33,66.66666666666666,2025-08-08 18:17:52
SAP.DE,ACHAT,4.57,250.5,Hausse,47.9,Technology,846147.47,75.0,2025-08-08 18:17:52
TM,ACHAT,5.98,188.36000061035156,Hausse,59.77,Consumer Cyclical,476691.93,0.0,2025-08-08 18:17:52
TSM,ACHAT,5.609999999999999,239.67999267578125,Hausse,54.43,Technology,8864407.17,66.66666666666666,2025-08-08 18:17:52
WELL,ACHAT,6.835999999999999,169.00259399414062,Hausse,67.98,Real Estate,2380551.67,0.0,2025-08-08 18:17:52
