Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
AMD,ACHAT,6.99,168.39480590820312,Baisse,53.84,Technology,64190920.63,75.0,2025-08-19 18:48:33
ASML.AS,ACHAT,3.19,642.2999877929688,Hausse,56.38,Technology,442544.87,0.0,2025-08-19 18:48:33
ENR.DE,ACHAT,5.92,94.4800033569336,Baisse,46.25,Industrials,1150542.53,100.0,2025-08-19 18:48:33
FLEX,ACHAT,6.74,50.189998626708984,Baisse,51.12,Technology,3955643.47,71.42857142857143,2025-08-19 18:48:33
GLW,ACHAT,3.604,64.95999908447266,Hausse,72.76,Technology,5198832.93,66.66666666666666,2025-08-19 18:48:33
MP,ACHAT,4.465,72.20999908447266,Hausse,65.17,ℹ️Inconnu!!,9603093.33,0.0,2025-08-19 18:48:33
NVDA,ACHAT,3.461,182.00999450683594,Hausse,65.45,ℹ️Inconnu!!,153120290.0,66.66666666666666,2025-08-19 18:48:33
OKTA,ACHAT,3.24,90.68000030517578,Baisse,42.48,ℹ️Inconnu!!,3265318.87,75.0,2025-08-19 18:48:33
PYPL,ACHAT,2.74,69.38999938964844,Baisse,45.33,ℹ️Inconnu!!,11846412.27,100.0,2025-08-19 18:48:33
TM,ACHAT,3.62,198.8000030517578,Hausse,67.22,ℹ️Inconnu!!,437122.2,0.0,2025-08-19 18:48:33
TSM,ACHAT,3.78,236.3249969482422,Baisse,47.76,ℹ️Inconnu!!,7367378.63,66.66666666666666,2025-08-19 18:48:33
WELL,ACHAT,4.323,162.67999267578125,Baisse,53.41,ℹ️Inconnu!!,2325503.73,0.0,2025-08-19 18:48:33
