Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0011.HK,VENTE,-1.05,151.0,Hausse,85.02,Financial Services,4835208.8,0,2025-10-13 14:26:48
0027.HK,VENTE,-1.72,37.63999938964844,Baisse,34.62,Consumer Cyclical,11259251.33,0,2025-10-13 14:26:48
2382.HK,ACHAT,8.16,79.94999694824219,Baisse,41.61,Technology,9539267.87,0,2025-10-13 14:26:48
2386.HK,ACHAT,8.15,6.829999923706055,Hausse,51.49,Industrials,5534284.87,0,2025-10-13 14:26:48
2628.HK,VENTE,-1.34,21.579999923706055,Baisse,45.43,Financial Services,50045894.83,0,2025-10-13 14:26:48
9988.HK,ACHAT,7.315,162.60000610351562,Baisse,53.13,Consumer Cyclical,138281013.5,0,2025-10-13 14:26:48
ABG,ACHAT,3.81,235.05999755859375,Baisse,41.84,Consumer Cyclical,146396.67,0,2025-10-13 14:26:48
AEM,ACHAT,6.289,164.3800048828125,Hausse,59.24,Basic Materials,3174376.67,0,2025-10-13 14:26:48
AGM,VENTE,-2.473,163.99000549316406,Baisse,31.88,Financial Services,84513.33,0,2025-10-13 14:26:48
AGX,ACHAT,5.882,256.1499938964844,Baisse,51.44,Industrials,384556.67,0,2025-10-13 14:26:48
AMZN,ACHAT,3.81,216.3699951171875,Baisse,41.4,Consumer Cyclical,44462720.0,0,2025-10-13 14:26:48
ANF,VENTE,-0.968,73.36000061035156,Baisse,24.21,Consumer Cyclical,1286006.67,0,2025-10-13 14:26:48
AU,ACHAT,6.91,71.93000030517578,Hausse,59.21,Basic Materials,2134273.33,0,2025-10-13 14:26:48
BABA,ACHAT,3.957,159.00999450683594,Baisse,42.37,Consumer Cyclical,15029176.67,0,2025-10-13 14:26:48
BAS.DE,ACHAT,6.65,42.59000015258789,Baisse,41.65,Basic Materials,1497584.73,0,2025-10-13 14:26:48
BMW.DE,ACHAT,5.365,79.73999786376953,Baisse,35.45,Consumer Cyclical,835573.57,0,2025-10-13 14:26:48
BP.L,ACHAT,4.8,423.17999267578125,Baisse,46.57,Energy,19201936.53,0,2025-10-13 14:26:48
BTC,ACHAT,5.27,51.619998931884766,Baisse,49.37,ℹ️Inconnu!!,1061986.67,0,2025-10-13 14:26:48
BTC-USD,ACHAT,9.11,114319.0078125,Baisse,46.97,ℹ️Inconnu!!,62746282932.0,0,2025-10-13 14:26:48
BURL,ACHAT,3.957,254.52000427246094,Baisse,40.73,Consumer Cyclical,648030.0,0,2025-10-13 14:26:48
CCJ,ACHAT,4.207,86.6500015258789,Hausse,60.37,Energy,4556646.67,0,2025-10-13 14:26:48
CCRD,VENTE,-3.029,25.520000457763672,Baisse,36.67,Technology,39786.67,0,2025-10-13 14:26:48
EEM,ACHAT,7.062,51.939998626708984,Baisse,40.91,ℹ️Inconnu!!,18751023.33,0,2025-10-13 14:26:48
ETH,ACHAT,7.062,37.61000061035156,Baisse,40.39,ℹ️Inconnu!!,3779180.0,0,2025-10-13 14:26:48
ETH-USD,ACHAT,7.83,4099.68310546875,Baisse,45.93,ℹ️Inconnu!!,43100155305.3,0,2025-10-13 14:26:48
ETN,ACHAT,5.212,369.0799865722656,Baisse,50.07,Industrials,1448923.33,0,2025-10-13 14:26:48
ETSY,ACHAT,4.08,68.7300033569336,Hausse,54.18,Consumer Cyclical,4552910.0,0,2025-10-13 14:26:48
F,ACHAT,3.81,11.40999984741211,Baisse,43.21,Consumer Cyclical,65684586.67,0,2025-10-13 14:26:48
FNV.TO,ACHAT,6.149,286.1600036621094,Baisse,51.58,Basic Materials,338813.33,0,2025-10-13 14:26:48
FRO,ACHAT,6.23,22.729999542236328,Hausse,53.52,Energy,2364763.33,0,2025-10-13 14:26:48
FSLY,ACHAT,7.691,8.229999542236328,Baisse,50.29,Technology,3552216.67,0,2025-10-13 14:26:48
GC=F,VENTE,-2.775,4096.2998046875,Hausse,75.54,ℹ️Inconnu!!,7119.1,0,2025-10-13 14:26:48
GDX,ACHAT,5.919,75.77999877929688,Hausse,62.76,ℹ️Inconnu!!,24689506.67,0,2025-10-13 14:26:48
GDXD,VENTE,-0.817,0.8510000109672546,Baisse,30.29,ℹ️Inconnu!!,22611946.67,0,2025-10-13 14:26:48
GFI,ACHAT,6.289,41.0,Hausse,58.37,Basic Materials,3510490.0,0,2025-10-13 14:26:48
GLD,VENTE,-0.629,369.1199951171875,Hausse,75.01,ℹ️Inconnu!!,15598696.67,0,2025-10-13 14:26:48
GLDM,VENTE,-0.629,79.44000244140625,Hausse,75.2,ℹ️Inconnu!!,5682373.33,0,2025-10-13 14:26:48
GLNG,ACHAT,4.683,38.9900016784668,Baisse,41.21,Energy,1278783.33,0,2025-10-13 14:26:48
GME,ACHAT,3.957,23.299999237060547,Baisse,40.06,Consumer Cyclical,10537596.67,0,2025-10-13 14:26:48
HEI.DE,ACHAT,7.57,193.5,Hausse,48.11,Basic Materials,259343.2,0,2025-10-13 14:26:48
HNI,VENTE,-0.48,43.099998474121094,Baisse,36.49,Consumer Cyclical,655980.0,0,2025-10-13 14:26:48
IAU,VENTE,-0.629,75.58000183105469,Hausse,75.26,ℹ️Inconnu!!,9474086.67,0,2025-10-13 14:26:48
IWM,ACHAT,6.567,237.7899932861328,Baisse,47.83,ℹ️Inconnu!!,37497090.0,0,2025-10-13 14:26:48
JD,ACHAT,3.81,31.850000381469727,Baisse,41.21,Consumer Cyclical,20229846.67,0,2025-10-13 14:26:48
KGC,ACHAT,6.289,24.260000228881836,Hausse,59.21,Basic Materials,18416463.33,0,2025-10-13 14:26:48
KMX,VENTE,-2.768,43.16999816894531,Baisse,24.31,Consumer Cyclical,4616823.33,0,2025-10-13 14:26:48
KTOS,ACHAT,5.935,94.62999725341797,Hausse,62.73,Industrials,4159896.67,0,2025-10-13 14:26:48
LAD,VENTE,-0.968,298.1400146484375,Baisse,30.97,Consumer Cyclical,179136.67,0,2025-10-13 14:26:48
LCID,ACHAT,3.957,20.979999542236328,Baisse,41.71,Consumer Cyclical,6425750.0,0,2025-10-13 14:26:48
LEU,ACHAT,5.325,363.7099914550781,Hausse,71.53,Energy,1050060.0,0,2025-10-13 14:26:48
LHA.DE,ACHAT,8.862,7.385000228881836,Baisse,42.51,Industrials,2003103.53,0,2025-10-13 14:26:48
LHX,ACHAT,5.212,292.3399963378906,Baisse,51.74,Industrials,702160.0,0,2025-10-13 14:26:48
LIN.DE,VENTE,-4.99,394.20001220703125,Baisse,38.9,ℹ️Inconnu!!,8873.13,0,2025-10-13 14:26:48
LINK-USD,ACHAT,6.833,19.363706588745117,Baisse,42.34,ℹ️Inconnu!!,1010536586.67,0,2025-10-13 14:26:48
LUV,ACHAT,5.212,31.290000915527344,Baisse,40.4,Industrials,6463413.33,0,2025-10-13 14:26:48
MC.PA,ACHAT,5.018,548.5,Hausse,58.67,Consumer Cyclical,353363.6,0,2025-10-13 14:26:48
ML.PA,VENTE,-0.566,29.0,Baisse,24.3,ℹ️Inconnu!!,1015368.5,0,2025-10-13 14:26:48
MOH.BE,VENTE,-1.228,546.0,Hausse,57.62,ℹ️Inconnu!!,4.93,0,2025-10-13 14:26:48
NEM,ACHAT,6.91,85.13999938964844,Hausse,62.46,Basic Materials,11415003.33,0,2025-10-13 14:26:48
NIO,ACHAT,3.81,6.710000038146973,Baisse,48.47,Consumer Cyclical,87535896.67,0,2025-10-13 14:26:48
NVR,VENTE,-1.674,7450.89990234375,Baisse,33.55,Consumer Cyclical,18560.0,0,2025-10-13 14:26:48
NXE,ACHAT,4.9,8.760000228881836,Hausse,56.93,Energy,8815173.33,0,2025-10-13 14:26:48
PA=F,VENTE,-1.915,1494.0,Hausse,74.25,ℹ️Inconnu!!,137.07,0,2025-10-13 14:26:48
PDD,ACHAT,3.81,124.2699966430664,Baisse,42.97,Consumer Cyclical,9118206.67,0,2025-10-13 14:26:48
PFC.L,VENTE,-3.385,0.03974999859929085,Baisse,15.64,Energy,0.0,0,2025-10-13 14:26:48
PUM.DE,ACHAT,5.44,21.440000534057617,Hausse,54.47,Consumer Cyclical,782680.1,0,2025-10-13 14:26:48
QQQ,ACHAT,6.567,589.5,Baisse,48.27,ℹ️Inconnu!!,52103030.0,0,2025-10-13 14:26:48
RHM.DE,ACHAT,5.212,1868.0,Baisse,49.6,Industrials,179140.4,0,2025-10-13 14:26:48
RIO.L,ACHAT,8.172,5051.0,Hausse,66.56,Basic Materials,2922567.53,0,2025-10-13 14:26:48
ROST,ACHAT,3.81,147.7100067138672,Baisse,47.39,Consumer Cyclical,2374140.0,0,2025-10-13 14:26:48
SBUX,VENTE,-0.48,78.45999908447266,Baisse,33.55,Consumer Cyclical,9238643.33,0,2025-10-13 14:26:48
SGOL,VENTE,-0.629,38.2400016784668,Hausse,75.37,ℹ️Inconnu!!,5182490.0,0,2025-10-13 14:26:48
SLV,VENTE,-0.629,45.43000030517578,Hausse,79.42,ℹ️Inconnu!!,36050626.67,0,2025-10-13 14:26:48
SOL-USD,ACHAT,5.873,193.12460327148438,Baisse,42.81,ℹ️Inconnu!!,8604984555.93,0,2025-10-13 14:26:48
SPY,ACHAT,7.062,653.02001953125,Baisse,40.77,ℹ️Inconnu!!,52182516.67,0,2025-10-13 14:26:48
STNG,ACHAT,4.8,54.11000061035156,Baisse,42.43,Energy,644136.67,0,2025-10-13 14:26:48
TJX,ACHAT,3.957,140.3800048828125,Baisse,49.47,Consumer Cyclical,3204320.0,0,2025-10-13 14:26:48
TNK,ACHAT,4.8,49.130001068115234,Baisse,41.71,Energy,341373.33,0,2025-10-13 14:26:48
TRX-USD,ACHAT,7.83,0.32134684920310974,Baisse,40.68,ℹ️Inconnu!!,854535787.27,0,2025-10-13 14:26:48
TSLA,ACHAT,3.957,413.489990234375,Baisse,48.99,Consumer Cyclical,66363406.67,0,2025-10-13 14:26:48
TXT,ACHAT,5.212,81.52999877929688,Baisse,41.41,Industrials,949133.33,0,2025-10-13 14:26:48
