Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0038.HK,ACHAT,4.72,7.28000020980835,Hausse,51.37,Industrials,4299673.07,100.0,2025-09-02 21:43:18
0083.HK,ACHAT,8.36,9.65999984741211,Hausse,64.8,Real Estate,6480481.57,0.0,2025-09-02 21:43:18
0101.HK,ACHAT,8.87,8.010000228881836,Hausse,58.36,Real Estate,10942029.1,0.0,2025-09-02 21:43:18
1211.HK,ACHAT,8.06,110.80000305175781,Baisse,41.93,Consumer Cyclical,38440783.0,100.0,2025-09-02 21:43:18
1COV.DE,ACHAT,4.021,59.91999816894531,Baisse,43.93,Basic Materials,21830.87,0.0,2025-09-02 21:43:18
2385.HK,ACHAT,5.86,6.789999961853027,Hausse,52.82,Consumer Defensive,209666.67,100.0,2025-09-02 21:43:18
2386.HK,VENTE,-1.235,6.699999809265137,Hausse,62.75,Industrials,6147810.27,100.0,2025-09-02 21:43:18
3988.HK,ACHAT,5.92,4.349999904632568,Baisse,40.39,Financial Services,241012774.8,0.0,2025-09-02 21:43:18
ABR,ACHAT,5.396,11.9399995803833,Hausse,62.04,Real Estate,2391280.0,0.0,2025-09-02 21:43:18
AGL,VENTE,-1.847,1.2799999713897705,Baisse,41.76,Healthcare,16187696.67,0.0,2025-09-02 21:43:18
AGS,VENTE,-2.88,12.489999771118164,Hausse,76.85,Consumer Cyclical,0.0,0.0,2025-09-02 21:43:18
AMT,ACHAT,6.908,203.85000610351562,Baisse,40.32,Real Estate,2234063.33,0.0,2025-09-02 21:43:18
ARCC,ACHAT,3.292,22.399999618530273,Hausse,49.46,Financial Services,2129270.0,100.0,2025-09-02 21:43:18
ARG.PA,VENTE,-2.42,63.900001525878906,Baisse,37.99,Real Estate,8492.23,0.0,2025-09-02 21:43:18
ATOM-USD,ACHAT,4.44,4.431016445159912,Baisse,47.66,ℹ️Inconnu!!,139472704.03,0.0,2025-09-02 21:43:18
AU,ACHAT,3.429,56.65999984741211,Hausse,64.8,Basic Materials,1800673.33,100.0,2025-09-02 21:43:18
AVB,ACHAT,6.482,195.85000610351562,Hausse,57.31,Real Estate,652546.67,100.0,2025-09-02 21:43:18
BAS.DE,ACHAT,5.101,45.36000061035156,Baisse,47.65,Basic Materials,1403051.5,0.0,2025-09-02 21:43:18
BOE,ACHAT,3.062,11.550000190734863,Hausse,62.0,Financial Services,64200.0,100.0,2025-09-02 21:43:18
BP.L,ACHAT,13.771,435.6000061035156,Hausse,72.0,Energy,20431130.43,0.0,2025-09-02 21:43:18
BTC-USD,ACHAT,4.44,110315.640625,Baisse,43.95,ℹ️Inconnu!!,66093899623.83,0.0,2025-09-02 21:43:18
CCI,ACHAT,6.908,99.13999938964844,Baisse,40.41,Real Estate,3264416.67,0.0,2025-09-02 21:43:18
CL=F,ACHAT,4.555,65.94999694824219,Hausse,53.77,ℹ️Inconnu!!,248213.17,0.0,2025-09-02 21:43:18
CRSR,ACHAT,5.624,8.930000305175781,Hausse,49.82,Technology,606666.67,60.0,2025-09-02 21:43:18
CVS,ACHAT,5.287,73.1500015258789,Hausse,74.48,Healthcare,7501293.33,75.0,2025-09-02 21:43:18
CVX,ACHAT,9.527,160.60000610351562,Hausse,67.25,Energy,7982736.67,0.0,2025-09-02 21:43:18
DLR,ACHAT,5.522,167.63999938964844,Baisse,46.02,Real Estate,936976.67,0.0,2025-09-02 21:43:18
EQR,ACHAT,6.482,66.12000274658203,Hausse,58.71,Real Estate,1425560.0,0.0,2025-09-02 21:43:18
ESS,ACHAT,6.482,270.2099914550781,Hausse,56.73,Real Estate,317713.33,0.0,2025-09-02 21:43:18
EXR,ACHAT,6.482,143.5800018310547,Hausse,53.17,Real Estate,1161160.0,0.0,2025-09-02 21:43:18
FRO,ACHAT,9.527,20.899999618530273,Hausse,62.53,Energy,2069583.33,0.0,2025-09-02 21:43:18
FTNT,VENTE,-3.517,78.7699966430664,Baisse,36.64,Technology,8644730.0,0.0,2025-09-02 21:43:18
GFI,ACHAT,3.373,33.47999954223633,Hausse,70.55,Basic Materials,2997573.33,100.0,2025-09-02 21:43:18
GM,ACHAT,6.126,58.59000015258789,Hausse,68.76,Consumer Cyclical,8452840.0,100.0,2025-09-02 21:43:18
HEI.DE,ACHAT,4.359,198.25,Baisse,45.98,Basic Materials,270729.6,0.0,2025-09-02 21:43:18
