Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0083.HK,ACHAT,9.72,9.319999694824219,Hausse,55.65,Real Estate,5858370.7,0.0,2025-08-26 20:10:34
0101.HK,ACHAT,9.38,7.909999847412109,Hausse,55.71,Real Estate,10472240.3,0.0,2025-08-26 20:10:34
1810.HK,ACHAT,2.67,53.5,Hausse,48.31,Technology,132263066.03,80.0,2025-08-26 20:10:34
2318.HK,VENTE,-1.21,57.45000076293945,Hausse,61.28,Financial Services,50355617.67,0.0,2025-08-26 20:10:34
2386.HK,ACHAT,3.545,7.059999942779541,Hausse,72.21,Industrials,5908947.0,100.0,2025-08-26 20:10:34
ABBN.SW,ACHAT,3.545,54.08000183105469,Hausse,61.03,Industrials,2105873.3,100.0,2025-08-26 20:10:34
ABBV,ACHAT,7.454,207.66940307617188,Hausse,65.9,Healthcare,4823417.43,100.0,2025-08-26 20:10:34
ABR,ACHAT,6.482,11.824999809265137,Hausse,59.99,Real Estate,2667534.2,0.0,2025-08-26 20:10:34
ADYEN.AS,ACHAT,4.37,1431.4000244140625,Baisse,41.89,Technology,83351.63,72.72727272727273,2025-08-26 20:10:34
AEM,ACHAT,4.39,139.42999267578125,Hausse,66.18,Basic Materials,2525829.57,0.0,2025-08-26 20:10:34
AGI,ACHAT,4.171,29.225000381469727,Hausse,68.37,Basic Materials,3380724.87,100.0,2025-08-26 20:10:34
AGI.TO,ACHAT,4.171,40.43000030517578,Hausse,70.13,Basic Materials,1030668.83,100.0,2025-08-26 20:10:34
AGS,VENTE,-2.88,12.489999771118164,Hausse,76.85,Consumer Cyclical,0.0,0.0,2025-08-26 20:10:34
AIR.PA,ACHAT,4.27,179.8800048828125,Baisse,51.63,Industrials,899467.6,80.0,2025-08-26 20:10:34
ALK,ACHAT,3.89,60.346900939941406,Hausse,64.73,Industrials,2464892.43,66.66666666666666,2025-08-26 20:10:34
AMD,ACHAT,9.68,166.65899658203125,Baisse,52.24,Technology,62829727.93,75.0,2025-08-26 20:10:34
AMT,ACHAT,6.98,206.06500244140625,Baisse,41.94,Real Estate,2179330.1,0.0,2025-08-26 20:10:34
AN,ACHAT,6.126,221.61000061035156,Hausse,73.06,Consumer Cyclical,308963.73,0.0,2025-08-26 20:10:34
AVB,ACHAT,5.87,193.0500030517578,Hausse,51.65,Real Estate,727918.43,0.0,2025-08-26 20:10:34
AZN.L,ACHAT,6.275,11872.0,Hausse,67.94,Healthcare,2096709.1,0.0,2025-08-26 20:10:34
BARC.L,VENTE,-1.21,373.79998779296875,Hausse,61.49,Financial Services,24656984.67,100.0,2025-08-26 20:10:34
BAX,ACHAT,6.476,24.594999313354492,Hausse,46.74,Healthcare,7523100.63,100.0,2025-08-26 20:10:34
BIIB,ACHAT,2.66,136.4949951171875,Hausse,54.88,Healthcare,1087852.83,100.0,2025-08-26 20:10:34
CARR,ACHAT,4.395,65.65499877929688,Baisse,40.74,Industrials,5116938.9,0.0,2025-08-26 20:10:34
CAT,ACHAT,3.566,428.6600036621094,Hausse,58.4,Industrials,3070772.27,100.0,2025-08-26 20:10:34
CCI,ACHAT,6.98,100.40560150146484,Baisse,41.56,Real Estate,3209768.3,0.0,2025-08-26 20:10:34
CCRD,ACHAT,7.78,27.56999969482422,Hausse,50.1,Technology,100822.4,71.42857142857143,2025-08-26 20:10:34
COLL,ACHAT,8.771,38.459999084472656,Hausse,66.49,Healthcare,368311.6,100.0,2025-08-26 20:10:34
CRL,ACHAT,6.476,163.94000244140625,Hausse,55.77,Healthcare,947872.43,100.0,2025-08-26 20:10:34
CRON,ACHAT,5.28,2.5234999656677246,Hausse,59.95,Healthcare,2781119.43,0.0,2025-08-26 20:10:34
CRSR,ACHAT,9.292,8.989999771118164,Hausse,50.47,Technology,607196.33,80.0,2025-08-26 20:10:34
CVNA,ACHAT,8.136,369.2349853515625,Hausse,58.82,Consumer Cyclical,3126052.27,0.0,2025-08-26 20:10:34
CVS,ACHAT,8.771,71.63500213623047,Hausse,71.01,Healthcare,8061144.1,100.0,2025-08-26 20:10:34
CVX,ACHAT,11.123,157.19000244140625,Hausse,61.58,Energy,10564239.3,0.0,2025-08-26 20:10:34
DAC,ACHAT,4.62,91.94999694824219,Baisse,50.42,Industrials,65225.23,100.0,2025-08-26 20:10:34
DE,ACHAT,5.16,484.0899963378906,Baisse,42.14,Industrials,1321250.2,0.0,2025-08-26 20:10:34
DHI,ACHAT,6.126,168.44500732421875,Hausse,66.31,Consumer Cyclical,4440797.6,100.0,2025-08-26 20:10:34
DHR,ACHAT,5.52,206.71499633789062,Baisse,51.96,Healthcare,2688103.23,0.0,2025-08-26 20:10:34
DLR,ACHAT,8.0,167.8800048828125,Baisse,46.31,Real Estate,981481.9,100.0,2025-08-26 20:10:34
DOCU,ACHAT,2.824,72.7249984741211,Hausse,48.18,Technology,1546695.43,75.0,2025-08-26 20:10:34
ENR.DE,ACHAT,7.6,93.81999969482422,Baisse,47.24,Industrials,1252514.77,66.66666666666666,2025-08-26 20:10:34
EQR,ACHAT,5.87,64.87999725341797,Hausse,51.31,Real Estate,1714718.13,0.0,2025-08-26 20:10:34
ESS,ACHAT,6.482,265.9100036621094,Hausse,50.85,Real Estate,465368.9,0.0,2025-08-26 20:10:34
EXEL,ACHAT,3.416,38.08000183105469,Baisse,42.57,Healthcare,3225031.73,0.0,2025-08-26 20:10:34
EXR,ACHAT,5.522,140.85000610351562,Hausse,48.15,Real Estate,1205612.9,0.0,2025-08-26 20:10:34
FLEX,ACHAT,4.043,53.9900016784668,Hausse,63.43,Technology,3949748.73,71.42857142857143,2025-08-26 20:10:34
FME.DE,ACHAT,5.82,43.65999984741211,Hausse,47.06,Healthcare,448012.57,0.0,2025-08-26 20:10:34
FRE.DE,ACHAT,9.23,47.02000045776367,Hausse,72.08,Healthcare,705973.27,66.66666666666666,2025-08-26 20:10:34
FTNT,VENTE,-1.674,77.43000030517578,Baisse,33.85,Technology,8587833.8,66.66666666666666,2025-08-26 20:10:34
GE,ACHAT,5.682,271.3340148925781,Hausse,56.84,Industrials,5047046.53,100.0,2025-08-26 20:10:34
GFI,ACHAT,3.694,32.59000015258789,Hausse,72.06,Basic Materials,2957091.7,100.0,2025-08-26 20:10:34
GILD,ACHAT,4.165,113.91000366210938,Baisse,48.52,Healthcare,5953506.17,0.0,2025-08-26 20:10:34
GM,ACHAT,6.126,58.66999816894531,Hausse,70.21,Consumer Cyclical,8705039.2,100.0,2025-08-26 20:10:34
HEI.DE,ACHAT,5.595,204.89999389648438,Hausse,55.48,Basic Materials,289987.0,100.0,2025-08-26 20:10:34
HII,ACHAT,3.89,270.6099853515625,Hausse,59.86,Industrials,457132.67,100.0,2025-08-26 20:10:34
HMY,ACHAT,4.73,14.949999809265137,Baisse,48.75,Basic Materials,3299064.27,0.0,2025-08-26 20:10:34
IDXX,ACHAT,5.861,641.5900268554688,Hausse,59.89,Healthcare,692752.4,100.0,2025-08-26 20:10:34
INCY,ACHAT,4.381,84.20999908447266,Hausse,65.26,Healthcare,1723092.9,100.0,2025-08-26 20:10:34
INGA.AS,VENTE,-3.25,20.8700008392334,Hausse,59.8,Financial Services,7128302.07,100.0,2025-08-26 20:10:34
INOD,ACHAT,3.321,38.60499954223633,Baisse,40.41,Technology,2439577.57,66.66666666666666,2025-08-26 20:10:34
INSM,ACHAT,7.131,131.34500122070312,Hausse,75.77,Healthcare,2768999.83,100.0,2025-08-26 20:10:34
INTC,ACHAT,4.072,24.190000534057617,Hausse,57.79,Technology,122161933.47,75.0,2025-08-26 20:10:34
IONQ,ACHAT,6.338,40.27000045776367,Hausse,49.34,Technology,18668693.17,100.0,2025-08-26 20:10:34
LAC,ACHAT,4.53,2.8361001014709473,Hausse,50.71,Basic Materials,5771258.43,0.0,2025-08-26 20:10:34
LEN,ACHAT,6.126,134.52000427246094,Hausse,67.81,Consumer Cyclical,2155484.7,66.66666666666666,2025-08-26 20:10:34
LHA.DE,ACHAT,6.475,8.13599967956543,Hausse,57.64,Industrials,3645688.0,0.0,2025-08-26 20:10:34
LHX,ACHAT,4.145,276.8699951171875,Hausse,68.45,Industrials,804761.57,100.0,2025-08-26 20:10:34
LLY,ACHAT,9.65,725.8900146484375,Hausse,53.17,Healthcare,4909072.47,100.0,2025-08-26 20:10:34
LMT,ACHAT,3.34,454.635009765625,Hausse,65.97,Industrials,1182401.83,0.0,2025-08-26 20:10:34
LTC,ACHAT,7.442,36.19499969482422,Hausse,58.82,Real Estate,286633.5,0.0,2025-08-26 20:10:34
LYFT,ACHAT,2.93,16.84000015258789,Hausse,68.61,Technology,15368580.4,100.0,2025-08-26 20:10:34
MAA,ACHAT,6.482,142.67999267578125,Hausse,48.62,Real Estate,659462.43,100.0,2025-08-26 20:10:34
MDT,ACHAT,7.624,92.02999877929688,Baisse,51.8,Healthcare,5280315.53,0.0,2025-08-26 20:10:34
MMM,ACHAT,3.89,155.50999450683594,Hausse,55.16,Industrials,2285011.63,100.0,2025-08-26 20:10:34
MP,ACHAT,6.595,70.19989776611328,Hausse,57.38,Basic Materials,9376496.07,0.0,2025-08-26 20:10:34
MRK,ACHAT,5.159,85.19000244140625,Hausse,57.84,Healthcare,11382911.73,0.0,2025-08-26 20:10:34
NBIX,ACHAT,8.51,136.10499572753906,Hausse,60.67,Healthcare,911039.53,60.0,2025-08-26 20:10:34
NEM,ACHAT,3.694,72.34500122070312,Hausse,71.31,Basic Materials,10249847.37,0.0,2025-08-26 20:10:34
NOC,ACHAT,4.537,593.280029296875,Hausse,69.14,Industrials,786482.77,0.0,2025-08-26 20:10:34
NOVN.SW,ACHAT,7.76,101.27999877929688,Hausse,63.93,Healthcare,2737831.63,100.0,2025-08-26 20:10:34
NTRA,ACHAT,8.771,164.13999938964844,Hausse,60.86,Healthcare,1511305.87,100.0,2025-08-26 20:10:34
NVDA,ACHAT,3.421,181.58999633789062,Hausse,61.69,Technology,154870565.37,66.66666666666666,2025-08-26 20:10:34
NXE,ACHAT,12.66,7.340000152587891,Hausse,59.8,Energy,7175141.97,75.0,2025-08-26 20:10:34
O,ACHAT,5.87,58.23500061035156,Hausse,53.44,Real Estate,4890215.77,0.0,2025-08-26 20:10:34
OKTA,ACHAT,8.03,91.08000183105469,Baisse,44.12,Technology,3319067.97,75.0,2025-08-26 20:10:34
OTIS,ACHAT,3.25,87.18000030517578,Baisse,42.61,Industrials,4021358.2,0.0,2025-08-26 20:10:34
PANW,ACHAT,3.552,184.4304962158203,Hausse,50.71,Technology,10810324.77,0.0,2025-08-26 20:10:34
PFE,ACHAT,6.476,25.020000457763672,Hausse,53.48,Healthcare,41686350.57,0.0,2025-08-26 20:10:34
PHIA.AS,ACHAT,8.015,23.860000610351562,Hausse,64.93,Healthcare,1600609.27,66.66666666666666,2025-08-26 20:10:34
PLD,ACHAT,6.482,111.61000061035156,Hausse,58.35,Real Estate,3781005.03,100.0,2025-08-26 20:10:34
PLTR,ACHAT,8.03,160.16000366210938,Baisse,49.26,Technology,70940762.9,83.33333333333334,2025-08-26 20:10:34
PNR,ACHAT,3.89,109.33000183105469,Hausse,60.31,Industrials,1743551.73,100.0,2025-08-26 20:10:34
PSA,ACHAT,5.396,289.8800048828125,Hausse,53.89,Real Estate,777182.57,0.0,2025-08-26 20:10:34
QCOM,ACHAT,4.8,159.57000732421875,Hausse,57.21,Technology,7844572.2,0.0,2025-08-26 20:10:34
RBLX,ACHAT,3.52,124.51499938964844,Hausse,54.78,Communication Services,9924568.67,66.66666666666666,2025-08-26 20:10:34
REGN,ACHAT,5.663,585.02001953125,Hausse,56.96,Healthcare,986534.13,100.0,2025-08-26 20:10:34
RGEN,ACHAT,8.22,121.54000091552734,Hausse,50.26,Healthcare,900354.17,66.66666666666666,2025-08-26 20:10:34
RGLD,ACHAT,4.115,178.7899932861328,Hausse,63.87,Basic Materials,826344.0,100.0,2025-08-26 20:10:34
RGTI,ACHAT,8.03,15.020000457763672,Baisse,49.96,Technology,43624616.27,100.0,2025-08-26 20:10:34
RHM.DE,ACHAT,4.27,1635.5,Baisse,46.36,Industrials,228983.87,80.0,2025-08-26 20:10:34
RKLB,ACHAT,3.86,48.54999923706055,Hausse,62.98,Industrials,20663885.87,66.66666666666666,2025-08-26 20:10:34
RMAX,ACHAT,5.396,9.390000343322754,Hausse,63.38,Real Estate,284188.63,0.0,2025-08-26 20:10:34
RMS.PA,VENTE,-4.14,2072.0,Baisse,37.5,Consumer Cyclical,54142.8,0.0,2025-08-26 20:10:34
ROG.SW,ACHAT,6.23,259.20001220703125,Hausse,53.37,Healthcare,847119.9,0.0,2025-08-26 20:10:34
RR.L,ACHAT,4.78,1057.5,Hausse,55.92,Industrials,31410120.73,66.66666666666666,2025-08-26 20:10:34
SAN.PA,ACHAT,6.23,86.27999877929688,Hausse,57.08,Healthcare,1705564.6,0.0,2025-08-26 20:10:34
SAND,ACHAT,4.436,11.102899551391602,Hausse,69.85,Basic Materials,6008948.63,100.0,2025-08-26 20:10:34
SAP.DE,ACHAT,3.62,231.85000610351562,Baisse,36.28,Technology,1325142.27,75.0,2025-08-26 20:10:34
SBRA,ACHAT,6.356,19.334999084472656,Hausse,65.22,Real Estate,2495820.4,0.0,2025-08-26 20:10:34
SHOP,ACHAT,4.598,139.92999267578125,Hausse,56.57,Technology,8796493.53,100.0,2025-08-26 20:10:34
SNY,ACHAT,4.946,50.18000030517578,Hausse,56.32,Healthcare,1936313.13,100.0,2025-08-26 20:10:34
SPOT,ACHAT,3.622,692.3150024414062,Baisse,48.8,Communication Services,1857766.3,100.0,2025-08-26 20:10:34
TMO,ACHAT,7.241,489.25,Hausse,58.38,Healthcare,1573498.97,100.0,2025-08-26 20:10:34
TRX,ACHAT,5.72,0.3513999879360199,Hausse,50.27,Basic Materials,373719.17,0.0,2025-08-26 20:10:34
TSM,ACHAT,11.6,238.02999877929688,Hausse,52.57,Technology,7398973.77,66.66666666666666,2025-08-26 20:10:34
TXT,ACHAT,4.282,81.4749984741211,Hausse,58.08,Industrials,1020062.7,100.0,2025-08-26 20:10:34
UDR,ACHAT,5.522,38.880001068115234,Hausse,47.69,Real Estate,2182836.97,0.0,2025-08-26 20:10:34
VEEV,ACHAT,6.689,286.2950134277344,Hausse,54.11,Healthcare,1123822.57,0.0,2025-08-26 20:10:34
VICI,ACHAT,7.442,33.51499938964844,Hausse,57.51,Real Estate,6858259.17,0.0,2025-08-26 20:10:34
VKTX,ACHAT,2.377,26.0,Baisse,38.72,Healthcare,7626264.7,60.0,2025-08-26 20:10:34
VNA.DE,ACHAT,4.85,28.639999389648438,Hausse,54.69,Real Estate,1829171.13,0.0,2025-08-26 20:10:34
WDAY,ACHAT,6.628,222.00999450683594,Baisse,43.91,Technology,3269686.1,0.0,2025-08-26 20:10:34
WDO.TO,ACHAT,5.72,17.280000686645508,Hausse,50.21,Basic Materials,670046.93,0.0,2025-08-26 20:10:34
WELL,ACHAT,7.784,165.8300018310547,Hausse,57.71,Real Estate,2247201.2,0.0,2025-08-26 20:10:34
