Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
2020.HK,ACHAT,5.64,93.5,Baisse,49.29,Consumer Cyclical,12036710.3,0,2025-09-30 12:40:43
ABBN.SW,ACHAT,5.318,57.20000076293945,Hausse,63.15,Industrials,1828272.23,0,2025-09-30 12:40:43
AMZN,ACHAT,3.81,222.1699981689453,Baisse,44.74,Consumer Cyclical,38419210.0,0,2025-09-30 12:40:43
ASML.AS,VENTE,-4.421,822.5999755859375,Hausse,83.37,Technology,484225.23,0,2025-09-30 12:40:43
CACI,ACHAT,7.691,488.05999755859375,Baisse,50.11,Technology,144886.67,0,2025-09-30 12:40:43
EEM,ACHAT,5.298,53.189998626708984,Hausse,70.25,ℹ️Inconnu!!,17918870.0,0,2025-09-30 12:40:43
ENR.DE,ACHAT,5.318,100.0,Hausse,63.83,Industrials,1946000.47,0,2025-09-30 12:40:43
GLD,VENTE,-0.629,352.4599914550781,Hausse,76.82,ℹ️Inconnu!!,11961900.0,0,2025-09-30 12:40:43
RHM.DE,ACHAT,5.245,1969.0,Hausse,66.22,Industrials,182642.9,0,2025-09-30 12:40:43
SPY,ACHAT,5.298,663.6799926757812,Hausse,64.8,ℹ️Inconnu!!,50665900.0,0,2025-09-30 12:40:43
TM,ACHAT,3.957,196.44000244140625,Baisse,47.66,Consumer Cyclical,164633.33,0,2025-09-30 12:40:43
UEC,ACHAT,4.662,13.890000343322754,Hausse,68.64,Energy,15202020.0,0,2025-09-30 12:40:43
