Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
ABBN.SW,ACHAT,3.289999999999999,52.900001525878906,Hausse,67.42,Industrials,2666633.83,0.0,2025-07-28 16:51:26
ASML.AS,ACHAT,11.06,628.2999877929688,Baisse,45.19,Technology,534089.73,0.0,2025-07-28 16:51:26
ENR.DE,VENTE,-4.555,95.0199966430664,Baisse,100.0,Industrials,39943.73,100.0,2025-07-28 16:51:26
FLEX,ACHAT,8.55,50.4900016784668,Baisse,54.22,Technology,4888968.4,71.42857142857143,2025-07-28 16:51:26
GOOGL,ACHAT,9.905000000000001,192.5800018310547,Hausse,70.1,Communication Services,40034604.43,100.0,2025-07-28 16:51:26
INOD,ACHAT,6.13,49.45000076293945,Hausse,53.82,Technology,2195161.43,75.0,2025-07-28 16:51:26
NVDA,ACHAT,3.97,176.75,Hausse,73.55,Technology,161787003.0,66.66666666666666,2025-07-28 16:51:26
QCOM,ACHAT,5.540000000000001,161.0500030517578,Hausse,58.96,Technology,7142424.17,0.0,2025-07-28 16:51:26
RHM.DE,ACHAT,5.2,1677.0,Baisse,41.41,Industrials,272203.6,75.0,2025-07-28 16:51:26
TSM,VENTE,-3.2699999999999996,242.75,Hausse,62.6,Technology,8082598.37,75.0,2025-07-28 16:51:26
