Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
AMD,ACHAT,3.97,176.77999877929688,Hausse,72.62,Technology,54314900.57,75.0,2025-08-05 02:23:13
ASML.AS,ACHAT,7.51,602.4000244140625,Baisse,40.38,Technology,554754.6,0.0,2025-08-05 02:23:13
BABA,ACHAT,7.94,117.5,Baisse,51.36,Consumer Cyclical,10401832.9,100.0,2025-08-05 02:23:13
FLEX,ACHAT,13.76,50.939998626708984,Hausse,54.47,Technology,4973377.6,71.42857142857143,2025-08-05 02:23:13
GLW,VENTE,-1.91,63.4900016784668,Hausse,79.78,Technology,4840585.03,60.0,2025-08-05 02:23:13
HMY,ACHAT,4.99,15.399999618530273,Hausse,59.26,Basic Materials,3339694.87,0.0,2025-08-05 02:23:13
INOD,ACHAT,7.421250000000001,44.84000015258789,Baisse,45.78,Technology,2628181.73,75.0,2025-08-05 02:23:13
NVDA,ACHAT,5.010000000000002,180.0,Hausse,68.88,Technology,168679398.37,66.66666666666666,2025-08-05 02:23:13
OKTA,ACHAT,3.7100000000000004,97.72000122070312,Hausse,49.05,Technology,3193314.97,75.0,2025-08-05 02:23:13
RHM.DE,ACHAT,5.8500000000000005,1765.0,Hausse,50.52,Industrials,223677.53,75.0,2025-08-05 02:23:13
SMSN.L,ACHAT,3.7699999999999996,1221.0,Hausse,57.07,Technology,8956.4,80.0,2025-08-05 02:23:13
TSM,ACHAT,10.370000000000001,239.0,Hausse,55.06,Technology,8460148.53,75.0,2025-08-05 02:23:13
WELL,ACHAT,8.36,168.77999877929688,Hausse,70.05,Real Estate,2560462.7,0.0,2025-08-05 02:23:13
