Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
ABBN.SW,ACHAT,3.545,53.47999954223633,Hausse,69.19,Industrials,2638882.27,0.0,2025-07-30 13:55:38
AMD,VENTE,-1.91,179.25,Hausse,81.31,Technology,51671599.3,80.0,2025-07-30 13:55:38
ASML.AS,ACHAT,6.4,627.5,Baisse,45.75,Technology,547242.73,0.0,2025-07-30 13:55:38
BABA,ACHAT,6.8999999999999995,118.51000213623047,Hausse,54.46,Consumer Cyclical,10278444.43,100.0,2025-07-30 13:55:38
ENR.DE,ACHAT,3.129999999999999,102.0,Hausse,68.19,Industrials,1131088.6,100.0,2025-07-30 13:55:38
FLEX,ACHAT,6.39,51.720001220703125,Hausse,58.29,Technology,4764889.27,71.42857142857143,2025-07-30 13:55:38
HMY,ACHAT,5.101,13.736700057983398,Baisse,43.38,Basic Materials,3256376.77,0.0,2025-07-30 13:55:38
INOD,ACHAT,9.318000000000001,48.400001525878906,Baisse,51.53,Technology,2100514.03,75.0,2025-07-30 13:55:38
NVDA,ACHAT,5.280000000000001,178.99000549316406,Hausse,73.71,Technology,159846220.33,66.66666666666666,2025-07-30 13:55:38
OKTA,ACHAT,4.800000000000001,101.0199966430664,Hausse,55.04,Technology,3161996.63,75.0,2025-07-30 13:55:38
QCOM,ACHAT,3.190000000000001,160.8300018310547,Hausse,57.67,Technology,7144775.1,0.0,2025-07-30 13:55:38
RHM.DE,ACHAT,5.76,1732.5,Baisse,46.97,Industrials,271946.4,75.0,2025-07-30 13:55:38
SAP.DE,ACHAT,6.65,253.0,Baisse,47.17,Technology,814180.0,75.0,2025-07-30 13:55:38
TSM,ACHAT,4.852,243.67349243164062,Hausse,62.46,Technology,8236724.63,75.0,2025-07-30 13:55:38
WELL,ACHAT,7.442000000000001,166.69000244140625,Hausse,69.16,Real Estate,2785075.3,0.0,2025-07-30 13:55:38
