Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
0027.HK,ACHAT,5.2,42.099998474121094,Hausse,62.8,Consumer Cyclical,11800984.8,0,2025-09-13 07:46:38
0700.HK,ACHAT,4.29,643.5,Hausse,72.84,Communication Services,19391028.13,0,2025-09-13 07:46:38
2386.HK,ACHAT,5.245,7.340000152587891,Hausse,74.02,Industrials,8087925.03,0,2025-09-13 07:46:38
3690.HK,VENTE,-2.315,96.55000305175781,Baisse,29.01,Consumer Cyclical,75706095.3,0,2025-09-13 07:46:38
9618.HK,ACHAT,3.93,131.6999969482422,Hausse,59.41,Consumer Cyclical,15573923.63,0,2025-09-13 07:46:38
9988.HK,ACHAT,7.94,151.10000610351562,Hausse,72.28,Consumer Cyclical,117994382.73,0,2025-09-13 07:46:38
AAL,ACHAT,6.29,12.90999984741211,Baisse,52.66,Industrials,67869063.5,0,2025-09-13 07:46:38
ADBE,ACHAT,10.44,349.3599853515625,Baisse,45.76,Technology,4276785.87,0,2025-09-13 07:46:38
ADYEN.AS,VENTE,-2.84,1345.199951171875,Baisse,34.79,Technology,78726.1,0,2025-09-13 07:46:38
AGQ,ACHAT,7.51,63.65999984741211,Hausse,70.03,ℹ️Inconnu!!,1665319.33,0,2025-09-13 07:46:38
AGX,ACHAT,7.89,230.30999755859375,Hausse,52.63,Industrials,360661.27,0,2025-09-13 07:46:38
ALB,ACHAT,6.83,75.9800033569336,Baisse,47.66,Basic Materials,4136881.23,0,2025-09-13 07:46:38
AN,VENTE,-0.545,221.97999572753906,Hausse,57.54,Consumer Cyclical,279449.2,0,2025-09-13 07:46:38
ANF,VENTE,-3.725,87.4800033569336,Baisse,34.92,Consumer Cyclical,1546121.53,0,2025-09-13 07:46:38
BAS.DE,ACHAT,7.77,43.86000061035156,Baisse,40.75,Basic Materials,1276045.8,0,2025-09-13 07:46:38
BFLY,ACHAT,12.36,1.5700000524520874,Hausse,51.23,Healthcare,2026216.6,0,2025-09-13 07:46:38
BOE,VENTE,-3.5,11.6899995803833,Hausse,66.72,Financial Services,71676.9,0,2025-09-13 07:46:38
BTC,ACHAT,6.59,51.779998779296875,Hausse,58.8,ℹ️Inconnu!!,786645.17,0,2025-09-13 07:46:38
BURL,VENTE,-1.965,266.9100036621094,Baisse,36.03,Consumer Cyclical,735561.1,0,2025-09-13 07:46:38
BYDDF,VENTE,-4.011,13.380000114440918,Baisse,37.58,Consumer Cyclical,255567.07,0,2025-09-13 07:46:38
CAP.PA,ACHAT,8.17,123.80000305175781,Hausse,48.19,Technology,312433.33,0,2025-09-13 07:46:38
CAT,ACHAT,7.89,431.5199890136719,Hausse,58.17,Industrials,2871320.1,0,2025-09-13 07:46:38
CL=F,ACHAT,7.31,62.599998474121094,Baisse,44.91,ℹ️Inconnu!!,246226.77,0,2025-09-13 07:46:38
CRM,ACHAT,7.4,242.75999450683594,Baisse,43.75,Technology,9469323.97,0,2025-09-13 07:46:38
CSX,ACHAT,5.882,32.470001220703125,Baisse,41.3,Industrials,19696152.27,0,2025-09-13 07:46:38
