Symbole,Signal,Score,Prix,Tendance,RSI,Domaine,Volume moyen,Fiabilite,detection_time
TIGR,VENTE,-1.18,10.460000038146973,Hausse,50.94,Financial Services,4522098.43,75.0,2025-11-05 23:31:16
AGNC,ACHAT,9.54,10.239999771118164,Hausse,61.22,Real Estate,21171324.5,33.33333333333333,2025-11-05 23:31:16
CTLP,ACHAT,7.211,10.5600004196167,Baisse,41.61,Technology,747429.97,50.0,2025-11-05 23:31:16
EFC,ACHAT,9.54,13.670000076293945,Hausse,62.12,Real Estate,1202415.33,0.0,2025-11-05 23:31:16
AUPH,ACHAT,8.885,14.449999809265137,Hausse,72.46,Healthcare,1649221.77,50.0,2025-11-05 23:31:16
VRE,ACHAT,11.51,14.920000076293945,Hausse,52.38,Real Estate,582483.37,33.33333333333333,2025-11-05 23:31:16
BNL,ACHAT,5.38,18.030000686645508,Baisse,46.48,Real Estate,1788479.6,50.0,2025-11-05 23:31:16
STWD,ACHAT,9.16,18.469999313354492,Baisse,43.0,Real Estate,2957347.63,100.0,2025-11-05 23:31:16
KIM,ACHAT,3.86,20.43000030517578,Baisse,34.87,Real Estate,4527309.5,33.33333333333333,2025-11-05 23:31:16
INTR,ACHAT,5.02,9.609999656677246,Hausse,59.94,Financial Services,2225277.93,71.42857142857142,2025-11-05 23:31:16
